,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,fixture,goals_conceded,minutes
1259,2016-17,Connor Wickham,FWD,144,0,7,Hull,14840,0,56,FALSE,15,0,0,0,112,1606,144,0,0
1266,2016-17,Danny Ings,FWD,146,0,20,West Ham,10300,0,55,TRUE,15,0,0,0,51,218,146,0,0
1268,2016-17,Danny Welbeck,FWD,141,0,14,Stoke,3368,0,74,TRUE,15,0,0,0,78,78,141,0,0
1275,2016-17,Divock Origi,FWD,146,12.3,20,West Ham,178755,9,66,TRUE,15,7.9,37.6,77,84393,3133,146,2,90
1277,2016-17,Dominic Calvert-Lewin,FWD,148,0,18,Watford,1016,0,45,FALSE,15,0,0,0,162,115,148,0,0
1291,2016-17,Hal Robson-Kanu,FWD,143,0,4,Chelsea,8754,1,50,FALSE,15,0.3,0,0,554,927,143,0,7
1293,2016-17,Harry Kane,FWD,149,2,11,Man Utd,762295,2,112,FALSE,15,11.9,2.6,5,338058,20976,149,1,90
1300,2016-17,Islam Slimani,FWD,145,8.6,10,Man City,34456,8,83,TRUE,15,26,32.2,28,933,4547,145,0,77
1312,2016-17,Jamie Vardy,FWD,145,18.2,10,Man City,361165,17,96,TRUE,15,4.4,100.2,77,1779,16706,145,1,87
1315,2016-17,Jay Rodriguez,FWD,150,9.5,12,Middlesbrough,7446,3,63,TRUE,15,12.7,2.2,80,50,167,150,0,90
1329,2016-17,Joshua King,FWD,142,0.2,3,Burnley,29772,1,54,FALSE,15,1.6,0,3,1169,2211,142,1,19
1332,2016-17,Kelechi Iheanacho,FWD,145,3.4,8,Leicester,327184,1,67,FALSE,15,20.8,3.4,10,210887,7161,145,3,57
1342,2016-17,Lys Mousset,FWD,142,0,3,Burnley,2386,0,52,FALSE,15,0,0,0,71,78,142,0,0
1352,2016-17,Matej Vydra,FWD,148,0,6,Everton,14991,0,45,TRUE,15,0,0,0,21,314,148,0,0
1358,2016-17,Michail Antonio,FWD,146,7.9,9,Liverpool,286250,7,67,FALSE,15,1.3,41.4,36,2693,54413,146,2,90
1359,2016-17,Michy Batshuayi,FWD,143,0,19,West Brom,41827,0,85,TRUE,15,0,0,0,281,619,143,0,0
1371,2016-17,Odion Ighalo,FWD,148,0,6,Everton,135214,0,70,TRUE,15,0,0,0,770,5286,148,0,0
1374,2016-17,Oliver McBurnie,FWD,147,0.3,15,Sunderland,3604,1,45,TRUE,15,0.8,2.4,0,105,190,147,0,7
1375,2016-17,Olivier Giroud,FWD,141,1,14,Stoke,64627,1,87,TRUE,15,4.6,0,6,6396,17117,141,0,13
1377,2016-17,Patrick Bamford,FWD,142,0,2,Bournemouth,1929,0,50,TRUE,15,0,0,0,66,131,142,0,0
1388,2016-17,Roberto Firmino,FWD,146,3.5,20,West Ham,786372,1,88,TRUE,15,8,0,27,63918,52360,146,2,90
1391,2016-17,Romelu Lukaku,FWD,148,12.4,18,Watford,1082296,12,94,FALSE,15,1.2,66.6,56,61123,139300,148,3,90
1397,2016-17,Salomón Rondón,FWD,143,3.7,4,Chelsea,199615,2,66,FALSE,15,4.6,3.4,29,10384,31307,143,1,90
1402,2016-17,Sergio Agüero,FWD,145,0,8,Leicester,886791,0,129,FALSE,15,0,0,0,1311,957379,145,0,0
1404,2016-17,Shane Long,FWD,150,0.2,12,Middlesbrough,134241,1,61,TRUE,15,0.3,0,2,5052,1809,150,0,6
1414,2016-17,Troy Deeney,FWD,148,5.7,6,Everton,218279,2,69,TRUE,15,34,5.6,17,8415,21956,148,2,90
1440,2016-17,Andre Gray,FWD,154,2.2,20,West Ham,113568,2,61,FALSE,16,14,2.2,6,633,1429,154,1,90
1442,2016-17,Andy Carroll,FWD,154,10,3,Burnley,72309,2,61,TRUE,16,27.8,7.8,64,11292,1164,154,0,82
1444,2016-17,Anthony Martial,FWD,155,0,5,Crystal Palace,109817,0,93,FALSE,16,0,0,0,467,849,155,0,0
1446,2016-17,Ashley Barnes,FWD,154,0.5,20,West Ham,44771,1,44,FALSE,16,0.1,0,6,3631,2963,154,0,15
1447,2016-17,Ashley Fletcher,FWD,154,1.2,3,Burnley,7229,1,50,TRUE,16,10.3,2,0,413,529,154,0,8
1457,2016-17,Callum Wilson,FWD,151,0.7,8,Leicester,158676,1,64,TRUE,16,2,0,6,12964,13234,151,0,25
1460,2016-17,Charlie Austin,FWD,159,0,14,Stoke,269885,0,67,FALSE,16,0,0,0,1315,210874,159,0,0
1462,2016-17,Christian Benteke,FWD,155,3.5,11,Man Utd,435327,2,77,TRUE,16,25.3,0,10,52940,28585,155,2,90
1468,2016-17,Connor Wickham,FWD,155,0,11,Man Utd,14270,0,56,TRUE,16,0,0,0,44,626,155,0,0
1475,2016-17,Danny Ings,FWD,158,0,12,Middlesbrough,10216,0,55,FALSE,16,0,0,0,36,148,158,0,0
1477,2016-17,Danny Welbeck,FWD,156,0,6,Everton,3385,0,74,FALSE,16,0,0,0,56,69,156,0,0
1484,2016-17,Divock Origi,FWD,158,14.7,12,Middlesbrough,275153,11,67,FALSE,16,36.7,59.6,51,99166,4752,158,0,90
1486,2016-17,Dominic Calvert-Lewin,FWD,156,2.5,1,Arsenal,1086,1,45,TRUE,16,0.5,4.2,20,95,78,156,0,12
1500,2016-17,Hal Robson-Kanu,FWD,153,0.3,16,Swansea,8654,1,50,TRUE,16,0.5,0,2,405,577,153,0,6
1502,2016-17,Harry Kane,FWD,160,7.3,7,Hull,841306,2,113,TRUE,16,40.3,5.4,27,87618,10851,160,0,73
1509,2016-17,Islam Slimani,FWD,151,1.1,2,Bournemouth,42475,1,83,FALSE,16,3.6,0,10,8541,1026,151,1,45
1521,2016-17,Jamie Vardy,FWD,151,8.5,2,Bournemouth,415520,2,96,FALSE,16,32.3,12,41,53439,1725,151,1,90
1524,2016-17,Jay Rodriguez,FWD,159,0.3,14,Stoke,7595,1,63,FALSE,16,1.8,0,2,203,69,159,0,25
1538,2016-17,Joshua King,FWD,151,3.2,8,Leicester,28346,3,54,TRUE,16,2.3,7.6,22,586,2109,151,0,78
1539,2016-17,Josh Maja,FWD,152,0,4,Chelsea,0,0,45,TRUE,16,0,0,0,0,0,152,0,0
1542,2016-17,Kelechi Iheanacho,FWD,157,0,18,Watford,348531,0,68,TRUE,16,0,0,0,43829,23548,157,0,0
1552,2016-17,Lys Mousset,FWD,151,0,8,Leicester,2387,0,52,TRUE,16,0,0,0,37,60,151,0,0
1562,2016-17,Matej Vydra,FWD,157,0,10,Man City,14844,0,45,FALSE,16,0,0,0,12,160,157,0,0
1568,2016-17,Michail Antonio,FWD,154,5,3,Burnley,334318,3,67,TRUE,16,20.7,16.2,13,51398,4317,154,0,90
1569,2016-17,Michy Batshuayi,FWD,152,0,15,Sunderland,41486,0,85,FALSE,16,0,0,0,64,461,152,0,0
1581,2016-17,Odion Ighalo,FWD,157,1.1,10,Man City,131658,2,69,FALSE,16,4.5,0.4,6,427,4103,157,2,90
1584,2016-17,Oliver McBurnie,FWD,153,0,19,West Brom,3598,0,45,FALSE,16,0,0,0,76,104,153,0,0
1585,2016-17,Olivier Giroud,FWD,156,0.5,6,Everton,56932,1,86,FALSE,16,0.1,3,2,1823,9987,156,1,20
1587,2016-17,Patrick Bamford,FWD,154,0,20,West Ham,1885,1,50,FALSE,16,0,0,0,33,100,154,0,1
1599,2016-17,Roberto Firmino,FWD,158,5.4,12,Middlesbrough,704494,3,88,FALSE,16,17.7,10.6,26,9854,92822,158,0,90
1602,2016-17,Romelu Lukaku,FWD,156,5.4,1,Arsenal,1076276,2,94,TRUE,16,13.3,9.8,31,32686,41590,156,1,90
1608,2016-17,Salomón Rondón,FWD,153,21.6,16,Swansea,227730,17,65,TRUE,16,12.8,105.6,98,37334,9989,153,1,84
1613,2016-17,Sergio Agüero,FWD,157,0,18,Watford,806454,0,129,TRUE,16,0,0,0,421,81302,157,0,0
1615,2016-17,Shane Long,FWD,159,3.9,14,Stoke,133346,2,61,FALSE,16,5,1.2,33,1838,2886,159,0,65
1625,2016-17,Troy Deeney,FWD,157,0.7,10,Man City,200190,1,68,FALSE,16,0.1,1.2,6,5029,23523,157,1,19
1651,2016-17,Andre Gray,FWD,168,3.8,17,Spurs,112670,2,61,FALSE,17,6.6,6,25,660,1651,168,2,90
1653,2016-17,Andy Carroll,FWD,170,6.8,7,Hull,108160,2,62,TRUE,17,15,15.4,38,36389,1224,170,0,90
1655,2016-17,Anthony Martial,FWD,169,0,19,West Brom,108720,0,93,FALSE,17,0,0,0,220,1495,169,0,0
1657,2016-17,Ashley Barnes,FWD,168,7.3,17,Spurs,45032,5,44,FALSE,17,2,31.6,39,2947,3125,168,2,79
1658,2016-17,Ashley Fletcher,FWD,170,0,7,Hull,7425,0,50,TRUE,17,0,0,0,578,475,170,0,0
1668,2016-17,Callum Wilson,FWD,161,6.8,13,Southampton,121355,2,64,TRUE,17,2.8,4.6,61,1709,39122,161,2,63
1671,2016-17,Charlie Austin,FWD,161,0,2,Bournemouth,183761,0,66,FALSE,17,0,0,0,999,87193,161,0,0
1673,2016-17,Christian Benteke,FWD,162,3,4,Chelsea,421024,2,77,TRUE,17,4.6,2,23,22119,38693,162,1,90
1679,2016-17,Connor Wickham,FWD,162,0,4,Chelsea,13756,0,56,TRUE,17,0,0,0,39,559,162,0,0
1686,2016-17,Danny Ings,FWD,163,0,6,Everton,10150,0,55,FALSE,17,0,0,0,34,114,163,0,0
1688,2016-17,Danny Welbeck,FWD,164,0,10,Man City,3403,0,74,FALSE,17,0,0,0,44,49,164,0,0
1695,2016-17,Divock Origi,FWD,163,2.4,6,Everton,358063,2,68,FALSE,17,8.8,3.6,12,98774,18016,163,0,81
1697,2016-17,Dominic Calvert-Lewin,FWD,163,0.2,9,Liverpool,1167,1,45,TRUE,17,0.1,2,0,131,82,163,1,18
1711,2016-17,Hal Robson-Kanu,FWD,169,0.1,11,Man Utd,8558,1,50,TRUE,17,1.1,0,0,502,663,169,0,10
1713,2016-17,Harry Kane,FWD,168,10.7,3,Burnley,857589,2,113,TRUE,17,34.6,11.2,61,35983,22347,168,1,90
1720,2016-17,Islam Slimani,FWD,166,4.2,14,Stoke,40408,1,83,FALSE,17,19.1,3.6,19,2120,4583,166,2,71
1732,2016-17,Jamie Vardy,FWD,166,1.8,14,Stoke,415382,-2,96,FALSE,17,1.1,0,21,12003,13816,166,2,27
1735,2016-17,Jay Rodriguez,FWD,161,15,2,Bournemouth,7631,15,63,FALSE,17,3.1,72,75,110,95,161,1,90
1750,2016-17,Joshua King,FWD,161,4.1,13,Southampton,28595,2,54,TRUE,17,14,6.4,21,1622,1520,161,2,71
1751,2016-17,Josh Maja,FWD,167,0,18,Watford,138,0,45,TRUE,17,0,0,0,116,25,167,0,0
1754,2016-17,Kelechi Iheanacho,FWD,164,0.1,1,Arsenal,244151,1,66,TRUE,17,0,1,0,5579,110568,164,0,7
1764,2016-17,Lys Mousset,FWD,161,0,13,Southampton,2404,0,52,TRUE,17,0,0,0,51,65,161,0,0
1774,2016-17,Matej Vydra,FWD,167,0,15,Sunderland,14658,0,45,FALSE,17,0,0,0,21,209,167,0,0
1780,2016-17,Michail Antonio,FWD,170,7,7,Hull,379870,6,67,TRUE,17,15.5,15.6,39,52523,8711,170,0,90
1781,2016-17,Michy Batshuayi,FWD,162,0,5,Crystal Palace,41194,1,85,FALSE,17,1,0,0,52,400,162,0,2
1793,2016-17,Odion Ighalo,FWD,167,4.4,15,Sunderland,130417,2,69,FALSE,17,5.8,7,31,1192,2628,167,1,90
1796,2016-17,Oliver McBurnie,FWD,165,0,12,Middlesbrough,3580,0,45,FALSE,17,0,0,0,94,134,165,0,0
1797,2016-17,Olivier Giroud,FWD,164,0.9,10,Man City,51394,1,85,FALSE,17,2.2,2.4,4,1213,7171,164,0,16
1799,2016-17,Patrick Bamford,FWD,168,0,17,Spurs,1878,0,50,FALSE,17,0,0,0,51,75,168,0,0
1811,2016-17,Roberto Firmino,FWD,163,11,6,Everton,581269,3,86,FALSE,17,23,4.6,82,6042,130193,163,0,90
1814,2016-17,Romelu Lukaku,FWD,163,1.3,9,Liverpool,1059534,2,94,TRUE,17,5.3,0,8,24981,44368,163,1,90
1820,2016-17,Salomón Rondón,FWD,169,1.5,11,Man Utd,317177,1,66,TRUE,17,1.1,0,14,95245,8916,169,2,90
1825,2016-17,Sergio Agüero,FWD,164,0,1,Arsenal,764640,0,128,TRUE,17,0,0,0,468,42768,164,0,0
1827,2016-17,Shane Long,FWD,161,0.2,2,Bournemouth,133607,1,61,FALSE,17,0,2,0,2162,2070,161,0,1
1837,2016-17,Troy Deeney,FWD,167,4.4,15,Sunderland,194661,2,68,FALSE,17,15.8,4.2,24,10398,16481,167,1,90
1863,2016-17,Andre Gray,FWD,172,5,12,Middlesbrough,115544,7,61,TRUE,18,0.7,30,19,4348,1733,172,0,90
1865,2016-17,Andy Carroll,FWD,179,10.7,16,Swansea,113570,8,62,FALSE,18,13.8,42.2,51,10801,5938,179,1,90
1867,2016-17,Anthony Martial,FWD,177,0.6,15,Sunderland,107300,1,93,TRUE,18,1,0.8,4,145,1878,177,1,17
1869,2016-17,Ashley Barnes,FWD,172,1.5,12,Middlesbrough,57345,2,44,TRUE,18,2.8,0.8,11,13803,2992,172,0,65
1870,2016-17,Ashley Fletcher,FWD,179,0,16,Swansea,7350,1,50,FALSE,18,0.3,0,0,478,728,179,0,1
1880,2016-17,Callum Wilson,FWD,173,0,4,Chelsea,108290,0,63,FALSE,18,0,0,0,2595,15942,173,0,0
1883,2016-17,Charlie Austin,FWD,178,0,17,Spurs,137860,0,65,TRUE,18,0,0,0,759,46790,178,0,0
1885,2016-17,Christian Benteke,FWD,180,5.8,18,Watford,475976,-1,77,FALSE,18,3.7,9.8,44,75215,24156,180,1,90
1891,2016-17,Connor Wickham,FWD,180,0,18,Watford,13261,0,56,FALSE,18,0,0,0,55,561,180,0,0
1898,2016-17,Danny Ings,FWD,176,0,14,Stoke,10089,0,55,TRUE,18,0,0,0,55,166,176,0,0
1900,2016-17,Danny Welbeck,FWD,171,0,19,West Brom,3550,0,74,TRUE,18,0,0,0,152,98,171,0,0
1908,2016-17,Divock Origi,FWD,176,1.4,14,Stoke,452664,5,69,TRUE,18,5.3,0.2,8,106266,16960,176,1,69
1910,2016-17,Dominic Calvert-Lewin,FWD,175,0,8,Leicester,1301,0,45,FALSE,18,0,0,0,172,105,175,0,0
1924,2016-17,Hal Robson-Kanu,FWD,171,0.2,1,Arsenal,8400,1,50,FALSE,18,0.5,0,2,500,794,171,1,11
1926,2016-17,Harry Kane,FWD,178,5.9,13,Southampton,741422,4,111,FALSE,18,3,30.4,26,29371,147815,178,1,88
1933,2016-17,Islam Slimani,FWD,175,2.2,6,Everton,44145,2,83,TRUE,18,16.3,0,7,8011,5031,175,2,90
1945,2016-17,Jamie Vardy,FWD,175,0,6,Everton,351129,0,96,TRUE,18,0,0,0,3780,68690,175,0,0
1948,2016-17,Jay Rodriguez,FWD,178,1,17,Spurs,23203,2,63,TRUE,18,0.6,5.2,4,15602,493,178,2,71
1963,2016-17,Joshua King,FWD,173,0.7,4,Chelsea,27073,2,53,FALSE,18,1.6,1.2,4,538,2285,173,2,65
1964,2016-17,Josh Maja,FWD,177,0,11,Man Utd,429,0,45,FALSE,18,0,0,0,229,81,177,0,0
1967,2016-17,Kelechi Iheanacho,FWD,174,10.9,7,Hull,203264,5,65,FALSE,18,2.3,36.2,70,14064,56095,174,0,34
1977,2016-17,Lys Mousset,FWD,173,0,4,Chelsea,2407,0,52,FALSE,18,0,0,0,58,105,173,0,0
1987,2016-17,Matej Vydra,FWD,180,0,5,Crystal Palace,14432,0,45,TRUE,18,0,0,0,25,254,180,0,0
1993,2016-17,Michail Antonio,FWD,179,6.7,16,Swansea,395726,8,67,FALSE,18,5,29.6,32,30726,17240,179,0,83
1994,2016-17,Michy Batshuayi,FWD,173,0,2,Bournemouth,60449,1,85,TRUE,18,0,0,0,19707,858,173,0,1
2006,2016-17,Odion Ighalo,FWD,180,4.2,5,Crystal Palace,129131,2,69,TRUE,18,11.7,3.4,27,1432,3065,180,1,90
2009,2016-17,Oliver McBurnie,FWD,179,0,20,West Ham,3561,0,45,TRUE,18,0,0,0,103,148,179,0,0
2010,2016-17,Olivier Giroud,FWD,171,14.9,19,West Brom,54372,7,85,TRUE,18,20.8,38.4,90,6839,4760,171,0,90
2012,2016-17,Patrick Bamford,FWD,172,0,12,Middlesbrough,1890,0,50,TRUE,18,0,0,0,83,103,172,0,0
2024,2016-17,Roberto Firmino,FWD,176,17,14,Stoke,539589,10,85,TRUE,18,47.6,46,76,8960,52249,176,1,78
2027,2016-17,Romelu Lukaku,FWD,175,9.2,8,Leicester,1133919,8,94,FALSE,18,28.3,40.8,23,119062,50025,175,0,90
2033,2016-17,Salomón Rondón,FWD,171,12.5,1,Arsenal,346196,2,66,FALSE,18,1.7,2,121,52741,27657,171,0,79
2038,2016-17,Sergio Agüero,FWD,174,0,7,Hull,737595,0,128,FALSE,18,0,0,0,4190,32431,174,0,0
2040,2016-17,Shane Long,FWD,178,0.6,17,Spurs,131561,0,61,TRUE,18,0.2,0,8,1165,3472,178,2,19
2050,2016-17,Troy Deeney,FWD,180,9.4,5,Crystal Palace,192150,8,68,TRUE,18,19.6,35.6,39,12507,15857,180,1,77
2076,2016-17,Andre Gray,FWD,182,18,15,Sunderland,126012,17,61,TRUE,19,11.8,93,75,11338,1271,182,1,77
2078,2016-17,Andy Carroll,FWD,185,5.2,8,Leicester,137139,2,62,FALSE,19,15.3,3.8,33,27110,4324,185,1,90
2080,2016-17,Anthony Martial,FWD,187,17,12,Middlesbrough,106307,9,93,TRUE,19,39.3,54.6,76,61,1256,187,1,90
2082,2016-17,Ashley Barnes,FWD,182,11.8,15,Sunderland,64405,11,44,TRUE,19,27.3,53,38,9922,3790,182,1,84
2083,2016-17,Ashley Fletcher,FWD,185,0,8,Leicester,7225,0,50,FALSE,19,0,0,0,257,458,185,0,0
2093,2016-17,Callum Wilson,FWD,189,0,16,Swansea,104591,0,63,FALSE,19,0,0,0,5976,9905,189,0,0
2096,2016-17,Charlie Austin,FWD,188,0,19,West Brom,123558,0,65,TRUE,19,0,0,0,626,14984,188,0,0
2098,2016-17,Christian Benteke,FWD,181,3.6,1,Arsenal,393361,2,77,FALSE,19,0.8,4.4,31,7407,90996,181,2,76
2104,2016-17,Connor Wickham,FWD,181,0,1,Arsenal,13031,0,56,FALSE,19,0,0,0,33,270,181,0,0
2111,2016-17,Danny Ings,FWD,186,0,10,Man City,10060,0,54,TRUE,19,0,0,0,49,123,186,0,0
2113,2016-17,Danny Welbeck,FWD,181,0,5,Crystal Palace,3766,0,73,TRUE,19,0,0,0,219,100,181,0,0
2121,2016-17,Divock Origi,FWD,186,1.8,10,Man City,434148,1,69,TRUE,19,0.8,5,12,29121,50910,186,0,27
2123,2016-17,Dominic Calvert-Lewin,FWD,184,0.7,7,Hull,1365,1,45,FALSE,19,0.8,0,8,117,98,184,0,17
2137,2016-17,Hal Robson-Kanu,FWD,188,6.8,13,Southampton,8310,10,50,FALSE,19,12.6,46.8,9,333,498,188,1,71
2139,2016-17,Harry Kane,FWD,190,19.4,18,Watford,605378,16,110,FALSE,19,34.4,93.4,66,4441,141437,190,0,76
2146,2016-17,Islam Slimani,FWD,185,8.1,20,West Ham,39661,9,83,TRUE,19,3.4,41.8,36,1421,6217,185,0,82
2158,2016-17,Jamie Vardy,FWD,185,0,20,West Ham,339984,0,96,TRUE,19,0,0,0,397,11814,185,0,0
2161,2016-17,Jay Rodriguez,FWD,188,2.7,19,West Brom,35068,1,63,TRUE,19,2.3,6.6,18,13350,1735,188,0,39
2176,2016-17,Joshua King,FWD,189,4.7,16,Swansea,27856,6,53,FALSE,19,6.1,33.8,7,1723,1105,189,0,18
2177,2016-17,Josh Maja,FWD,182,0,3,Burnley,621,0,45,FALSE,19,0,0,0,191,83,182,0,0
2180,2016-17,Kelechi Iheanacho,FWD,186,0,9,Liverpool,172473,1,64,FALSE,19,0,0,0,4587,36264,186,0,2
2190,2016-17,Lys Mousset,FWD,189,0,16,Swansea,2398,0,52,FALSE,19,0,0,0,32,70,189,0,0
2200,2016-17,Matej Vydra,FWD,190,0,17,Spurs,14292,0,45,TRUE,19,0,0,0,16,158,190,0,0
2206,2016-17,Michail Antonio,FWD,185,7.3,8,Leicester,464466,2,68,FALSE,19,3.3,1.2,68,74322,9415,185,1,90
2207,2016-17,Michy Batshuayi,FWD,183,0,14,Stoke,45391,0,85,TRUE,19,0,0,0,171,15287,183,0,0
2219,2016-17,Odion Ighalo,FWD,190,0.7,17,Spurs,127168,2,69,TRUE,19,1.8,0,6,377,2503,190,4,90
2222,2016-17,Oliver McBurnie,FWD,189,3.6,2,Bournemouth,3529,1,45,TRUE,19,4.3,0.2,31,78,126,189,1,34
2223,2016-17,Olivier Giroud,FWD,181,9.4,5,Crystal Palace,69634,8,85,TRUE,19,23.6,41.2,29,16556,2312,181,0,90
2225,2016-17,Patrick Bamford,FWD,182,0,15,Sunderland,1882,0,50,TRUE,19,0,0,0,37,75,182,0,0
2237,2016-17,Roberto Firmino,FWD,186,5.1,10,Man City,530304,3,85,TRUE,19,32.7,13.8,4,15606,26454,186,0,90
2240,2016-17,Romelu Lukaku,FWD,184,9.7,7,Hull,1145113,2,94,FALSE,19,27.3,8.8,61,59549,53054,184,2,90
2246,2016-17,Salomón Rondón,FWD,188,0.5,13,Southampton,365396,1,67,FALSE,19,0.6,2,2,41935,25604,188,0,19
2251,2016-17,Sergio Agüero,FWD,186,1.4,9,Liverpool,786816,2,128,FALSE,19,4.9,1,8,54158,6751,186,1,90
2253,2016-17,Shane Long,FWD,188,8.9,19,West Brom,130457,7,61,TRUE,19,9.5,34.8,45,923,2186,188,2,90
2263,2016-17,Troy Deeney,FWD,190,2.6,17,Spurs,187708,2,68,TRUE,19,16.3,4,6,6818,12000,190,4,90
2285,2016-17,Andre Gray,FWD,12,7.6,9,Liverpool,371840,10,65,TRUE,2,12.1,49.8,14,4485,52956,12,0,90
2287,2016-17,Andy Carroll,FWD,20,0,2,Bournemouth,300076,0,65,TRUE,2,0,0,0,26457,17626,20,0,0
2289,2016-17,Anthony Martial,FWD,11,4,13,Southampton,318520,3,95,TRUE,2,6.4,4.8,29,55411,9208,11,0,81
2291,2016-17,Ashley Barnes,FWD,12,0,9,Liverpool,3816,0,45,TRUE,2,0,0,0,102,658,12,0,0
2292,2016-17,Ashley Fletcher,FWD,20,1.4,2,Bournemouth,0,1,50,TRUE,2,10.3,2,2,0,0,20,0,11
2301,2016-17,Callum Wilson,FWD,20,1.9,20,West Ham,100018,2,65,FALSE,2,1.8,3.2,14,3041,9037,20,0,74
2304,2016-17,Charlie Austin,FWD,11,0.4,11,Man Utd,49294,1,64,FALSE,2,1.3,2.2,0,795,15255,11,0,24
2306,2016-17,Christian Benteke,FWD,16,0,17,Spurs,85297,0,74,FALSE,2,0,0,0,17642,7803,16,0,0
2311,2016-17,Connor Wickham,FWD,16,3.3,17,Spurs,39373,2,60,FALSE,2,4,18,11,1085,7658,16,1,90
2317,2016-17,Danny Ings,FWD,12,0,3,Burnley,20541,0,59,FALSE,2,0,0,0,582,5392,12,0,0
2319,2016-17,Danny Welbeck,FWD,13,0,8,Leicester,2978,0,75,FALSE,2,0,0,0,165,730,13,0,0
2325,2016-17,Divock Origi,FWD,12,0.4,3,Burnley,188729,1,70,FALSE,2,1.3,0,4,5923,41094,12,0,26
2340,2016-17,Harry Kane,FWD,16,8.7,5,Crystal Palace,629934,5,110,TRUE,2,23.8,21.8,41,13110,45227,16,0,89
2358,2016-17,Jamie Vardy,FWD,13,5.5,1,Arsenal,812594,2,100,TRUE,2,20.3,3,32,7182,108775,13,0,90
2360,2016-17,Jay Rodriguez,FWD,11,0.2,11,Man Utd,15145,1,65,FALSE,2,0.3,0,2,109,3374,11,0,7
2373,2016-17,Joshua King,FWD,20,4.7,20,West Ham,22971,2,55,FALSE,2,4.5,12.4,30,1046,1738,20,1,90
2376,2016-17,Kelechi Iheanacho,FWD,14,4.7,14,Stoke,56367,4,69,FALSE,2,20.7,22,4,1526,13817,14,0,8
2384,2016-17,Lys Mousset,FWD,20,0,20,West Ham,2454,0,55,FALSE,2,0,0,0,60,485,20,0,0
2393,2016-17,Matej Vydra,FWD,17,0,4,Chelsea,31094,1,45,TRUE,2,0.3,0,0,925,3581,17,0,3
2399,2016-17,Michail Antonio,FWD,20,15.3,2,Bournemouth,135654,11,70,TRUE,2,40.3,51.2,61,1074,18977,20,0,90
2400,2016-17,Michy Batshuayi,FWD,17,7.8,18,Watford,81553,6,90,FALSE,2,0.5,32,45,3642,12380,17,0,18
2411,2016-17,Odion Ighalo,FWD,17,1.8,4,Chelsea,288796,2,75,TRUE,2,4.5,0,17,3172,43289,17,2,90
2414,2016-17,Olivier Giroud,FWD,13,0.6,8,Leicester,47277,1,90,FALSE,2,1.5,0.2,4,1969,9601,13,0,13
2426,2016-17,Roberto Firmino,FWD,12,10.2,3,Burnley,356667,2,85,FALSE,2,63.3,20.8,18,21435,36851,12,2,90
2429,2016-17,Romelu Lukaku,FWD,18,7.8,19,West Brom,233081,1,90,FALSE,2,24.7,14.8,38,4997,50513,18,0,53
2435,2016-17,Salomón Rondón,FWD,18,4.9,6,Everton,120339,2,65,TRUE,2,11.3,5,33,35071,5774,18,2,90
2440,2016-17,Sergio Agüero,FWD,14,16.7,14,Stoke,1634994,13,130,FALSE,2,13.3,76.8,77,75648,12138,14,1,82
2442,2016-17,Shane Long,FWD,11,6.7,11,Man Utd,436320,2,65,FALSE,2,17,10.2,40,6567,72144,11,2,83
2450,2016-17,Troy Deeney,FWD,17,0.5,4,Chelsea,163897,1,70,TRUE,2,1.4,0,6,6925,12505,17,2,90
2476,2016-17,Andre Gray,FWD,194,1.8,10,Man City,173458,1,61,FALSE,20,7.6,0.8,10,55088,9197,194,2,90
2478,2016-17,Andy Carroll,FWD,200,2.4,11,Man Utd,127647,1,62,TRUE,20,1.3,0.4,22,8831,18615,200,1,22
2480,2016-17,Anthony Martial,FWD,200,0,20,West Ham,107326,0,93,FALSE,20,0,0,0,1359,567,200,0,0
2482,2016-17,Ashley Barnes,FWD,194,0.5,10,Man City,92028,2,45,FALSE,20,0.1,0,5,33632,7025,194,2,68
2483,2016-17,Ashley Fletcher,FWD,200,0,11,Man Utd,7029,0,50,TRUE,20,0,0,0,167,418,200,0,0
2493,2016-17,Callum Wilson,FWD,191,5.8,1,Arsenal,92000,6,62,TRUE,20,3.6,31.6,23,1894,14592,191,2,90
2496,2016-17,Charlie Austin,FWD,193,0,6,Everton,115599,0,65,FALSE,20,0,0,0,380,8388,193,0,0
2498,2016-17,Christian Benteke,FWD,192,2.1,16,Swansea,401072,1,76,TRUE,20,14.8,2,4,45109,38569,192,1,45
2504,2016-17,Connor Wickham,FWD,192,0,16,Swansea,12884,0,55,TRUE,20,0,0,0,39,192,192,0,0
2511,2016-17,Danny Ings,FWD,197,0,15,Sunderland,10042,0,54,FALSE,20,0,0,0,35,85,197,0,0
2513,2016-17,Danny Welbeck,FWD,191,0,2,Bournemouth,4047,0,73,FALSE,20,0,0,0,297,140,191,0,0
2521,2016-17,Divock Origi,FWD,197,0.5,15,Sunderland,385224,1,68,FALSE,20,2.8,0,2,23795,74658,197,1,18
2523,2016-17,Dominic Calvert-Lewin,FWD,193,0.2,13,Southampton,1442,1,45,TRUE,20,0.3,0,2,181,129,193,0,11
2537,2016-17,Hal Robson-Kanu,FWD,199,0.1,7,Hull,21208,1,50,TRUE,20,0.3,0,2,14113,1467,199,0,29
