,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,fixture,goals_conceded,minutes
85621,2021-22,Tyler Onyango,MID,205,0,4,Brighton,276,0,45,TRUE,21,0,0,0,25,20,205,0,0
85623,2021-22,Saïd Benrahma,MID,204,6.2,7,Crystal Palace,1638998,6,59,FALSE,21,15.5,21.2,25,207538,43882,204,0,70
85624,2021-22,Saïd Benrahma,MID,179,0,15,Norwich,1638998,0,59,TRUE,21,0,0,0,207538,43882,179,0,0
85628,2021-22,Harvey White,MID,210,0,18,Watford,86,0,45,FALSE,21,0,0,0,61,21,210,0,0
85632,2021-22,Saúl Ñíguez,MID,203,0,11,Liverpool,9516,0,50,TRUE,21,0,0,0,55,186,203,0,0
85633,2021-22,Pablo Fornals,MID,204,0,7,Crystal Palace,133769,0,60,FALSE,21,0,0,0,476,29595,204,0,0
85634,2021-22,Pablo Fornals,MID,179,8.8,15,Norwich,133769,3,60,TRUE,21,63.1,15,10,476,29595,179,0,90
85645,2021-22,Will Hughes,MID,204,3.8,19,West Ham,8934,2,47,TRUE,21,27.3,9.8,1,3086,1320,204,3,74
85647,2021-22,Fernando Luiz Rosa,MID,201,0,1,Arsenal,32319,0,48,FALSE,21,0,0,0,1159,1090,201,0,0
85648,2021-22,Bamidele Alli,MID,210,0,18,Watford,96831,0,62,FALSE,21,0,0,0,1517,3192,210,0,0
85650,2021-22,Jonathan Rowe,MID,179,0.3,19,West Ham,217,1,45,FALSE,21,0.3,3,0,80,227,179,1,15
85651,2021-22,Ben Woodburn,MID,203,0,6,Chelsea,1189,0,45,FALSE,21,0,0,0,0,4,203,0,0
85655,2021-22,Manuel Lanzini,MID,204,11.8,7,Crystal Palace,32981,15,58,FALSE,21,9.6,72.2,36,6310,3973,204,1,88
85656,2021-22,Manuel Lanzini,MID,179,4,15,Norwich,32981,3,58,TRUE,21,16.2,11.4,12,6310,3973,179,0,90
85660,2021-22,Marco Stiepermann,MID,179,0,19,West Ham,40,0,50,FALSE,21,0,0,0,0,0,179,0,0
85662,2021-22,Cole Palmer,MID,201,0,1,Arsenal,6934,0,45,FALSE,21,0,0,0,110,403,201,0,0
85663,2021-22,Kieran Dowell,MID,179,0.3,19,West Ham,2898,1,51,FALSE,21,2.2,0,4,44,88,179,1,25
85664,2021-22,Fabian Delph,MID,205,0,4,Brighton,50155,0,43,TRUE,21,0,0,0,8535,5774,205,0,0
85666,2021-22,Domingos Quina,MID,210,0,17,Spurs,2431,0,45,TRUE,21,0,0,0,0,32,210,0,0
85667,2021-22,Morgan Sanson,MID,202,0.3,3,Brentford,1526,1,50,FALSE,21,1.5,1.2,0,137,62,202,1,21
85670,2021-22,Josh Brownhill,MID,206,0,10,Leeds,223946,0,43,FALSE,21,0,0,0,9366,31555,206,0,0
85671,2021-22,Marvelous Nakamba,MID,202,0,3,Brentford,14136,0,45,FALSE,21,0,0,0,34,503,202,0,0
85676,2021-22,Harry Winks,MID,210,1.3,18,Watford,109319,1,44,FALSE,21,4.3,8.4,0,3643,5049,210,0,20
85679,2021-22,Saman Ghoddos,MID,202,0.9,2,Aston Villa,3765,1,53,TRUE,21,2.3,7,0,102,81,202,0,36
85680,2021-22,Saman Ghoddos,MID,176,0,16,Southampton,3765,0,53,FALSE,21,0,0,0,102,81,176,0,0
85686,2021-22,Jorge Luiz Frello Filho,MID,203,0.1,11,Liverpool,510519,1,59,TRUE,21,0.9,0.4,0,44319,35812,203,0,20
85690,2021-22,Ayotomiwa Dele-Bashiru,MID,210,0,17,Spurs,937,0,45,TRUE,21,0,0,0,0,13,210,0,0
85691,2021-22,Mateusz Klich,MID,206,11.3,5,Burnley,27585,6,52,TRUE,21,79.2,33.6,0,358,732,206,1,90
85692,2021-22,Bryan Gil Salvatierra,MID,210,0.1,18,Watford,5360,1,57,FALSE,21,0.8,0.2,0,50,54,210,0,1
85693,2021-22,Frank Onyeka,MID,202,2,2,Aston Villa,8002,1,49,TRUE,21,1,12.4,7,546,372,202,1,79
85694,2021-22,Frank Onyeka,MID,176,0,16,Southampton,8002,0,49,FALSE,21,0,0,0,546,372,176,0,0
85695,2021-22,Willian Borges Da Silva,MID,201,0,12,Man City,6877,0,63,TRUE,21,0,0,0,0,15,201,0,0
85696,2021-22,Mohamed Naser El Sayed Elneny,MID,201,0.3,12,Man City,31224,1,44,TRUE,21,0.8,2.2,0,428,1053,201,1,6
85697,2021-22,Dilan Markanday,MID,210,0,18,Watford,1523,0,45,FALSE,21,0,0,0,21,41,210,0,0
85702,2021-22,Dale Stephens,MID,206,0,10,Leeds,1604,0,44,FALSE,21,0,0,0,94,84,206,0,0
85706,2021-22,Bryan Mbeumo,MID,202,0,2,Aston Villa,107991,0,53,TRUE,21,0,0,0,1377,24380,202,0,0
85707,2021-22,Bryan Mbeumo,MID,176,8.9,16,Southampton,107991,5,53,FALSE,21,21.4,26.8,41,1377,24380,176,4,90
85709,2021-22,Harvey Vale,MID,203,0,11,Liverpool,0,0,45,TRUE,21,0,0,0,0,0,203,0,0
85711,2021-22,William Smallbone,MID,176,0,3,Brentford,1516,0,45,TRUE,21,0,0,0,10,126,176,0,0
85714,2021-22,Luke Cundle,MID,208,0,13,Man Utd,6447,0,45,FALSE,21,0,0,0,21,126,208,0,0
85717,2021-22,Allan Marques Loureiro,MID,205,5.5,4,Brighton,344443,5,44,TRUE,21,12.8,30.8,11,7362,18868,205,3,86
85721,2021-22,Anthony Elanga,MID,208,0.3,20,Wolves,1685,1,48,TRUE,21,1.3,2,0,16,52,208,0,6
85722,2021-22,Adama Traoré,MID,208,0.5,13,Man Utd,120629,1,56,FALSE,21,1.8,1.4,2,1145,2777,208,0,24
85723,2021-22,Przemyslaw Placheta,MID,179,1.7,19,West Ham,1195,2,47,FALSE,21,1.3,6.8,9,79,143,179,1,64
85726,2021-22,Reiss Nelson,MID,201,0,12,Man City,685,0,50,TRUE,21,0,0,0,0,0,201,0,0
85727,2021-22,Mathias Jensen,MID,202,3.9,2,Aston Villa,5334,2,49,TRUE,21,29.3,5.4,4,481,315,202,1,60
85728,2021-22,Mathias Jensen,MID,176,2,16,Southampton,5334,1,49,FALSE,21,14.4,5.8,0,481,315,176,1,22
85732,2021-22,Steven Alzate,MID,205,0,8,Everton,2484,0,48,FALSE,21,0,0,0,86,48,205,0,0
85737,2021-22,Ken Sema,MID,210,3.1,17,Spurs,2351,2,52,TRUE,21,10.4,13.6,7,52,48,210,1,90
85742,2021-22,Carney Chukwuemeka,MID,202,0,3,Brentford,4254,0,45,FALSE,21,0,0,0,197,214,202,0,0
85743,2021-22,Mohamed Salah,MID,203,14,6,Chelsea,5447666,7,129,FALSE,21,28.5,46,65,52331,311864,203,2,90
85745,2021-22,André Filipe Tavares Gomes,MID,205,1.9,4,Brighton,7735,1,49,TRUE,21,14.4,4.8,0,449,225,205,0,3
85747,2021-22,Kalvin Phillips,MID,206,0,5,Burnley,92614,0,48,TRUE,21,0,0,0,57,2198,206,0,0
85749,2021-22,Lucas Rodrigues Moura da Silva,MID,210,5.5,18,Watford,342095,3,65,FALSE,21,30.1,11.4,13,62973,56065,210,0,90
85752,2021-22,Maxwel Cornet,MID,206,5.7,10,Leeds,53135,6,59,FALSE,21,1.5,31,24,580,8791,206,2,45
85754,2021-22,Aaron Lennon,MID,206,0.4,10,Leeds,2754,2,49,FALSE,21,1.2,1.2,2,1204,293,206,2,79
85756,2021-22,Tomas Soucek,MID,204,3.7,7,Crystal Palace,416229,2,57,FALSE,21,11.6,23.6,2,46024,9387,204,2,90
85757,2021-22,Tomas Soucek,MID,179,0,15,Norwich,416229,0,57,TRUE,21,0,0,0,46024,9387,179,0,0
85762,2021-22,Jack Jenkins,MID,206,0,5,Burnley,288,0,45,TRUE,21,0,0,0,30,34,206,0,0
85763,2021-22,Thomas Partey,MID,201,3.6,12,Man City,27145,2,50,TRUE,21,12.1,21.8,2,1070,2059,201,2,90
85765,2021-22,Christian Pulisic,MID,203,9.4,11,Liverpool,52894,6,79,TRUE,21,3.2,37.8,53,881,2611,203,2,90
85769,2021-22,Wilfried Zaha,MID,204,0,19,West Ham,440790,0,68,TRUE,21,0,0,0,13041,22311,204,0,0
85771,2021-22,Rodrigo Hernandez,MID,201,8.6,1,Arsenal,80057,9,55,FALSE,21,17.3,49.2,19,256,14964,201,1,90
85772,2021-22,James Ward-Prowse,MID,176,7.5,3,Brentford,255642,7,63,TRUE,21,31.8,35,8,84142,24930,176,1,90
85773,2021-22,Riyad Mahrez,MID,201,12.3,1,Arsenal,337245,9,87,FALSE,21,38.1,43.6,41,35814,44717,201,1,90
85777,2021-22,Hakim Ziyech,MID,203,0,11,Liverpool,38247,0,73,TRUE,21,0,0,0,647,2599,203,0,0
85778,2021-22,Conor Coventry,MID,204,0,7,Crystal Palace,3961,0,45,FALSE,21,0,0,0,0,34,204,0,0
85779,2021-22,Conor Coventry,MID,179,0,15,Norwich,3961,0,45,TRUE,21,0,0,0,0,34,179,0,0
85781,2021-22,Solomon March,MID,205,0,8,Everton,5228,0,53,FALSE,21,0,0,0,246,272,205,0,0
85784,2021-22,Kenny McLean,MID,179,0.7,19,West Ham,5684,2,49,FALSE,21,0.7,4.8,1,417,1089,179,2,90
85787,2021-22,John McGinn,MID,202,5,3,Brentford,146722,1,58,FALSE,21,41.2,7.2,2,8222,16822,202,2,90
85793,2021-22,Oriol Romeu Vidal,MID,176,7.1,3,Brentford,39789,5,45,TRUE,21,28.6,28.6,14,488,2126,176,1,90
85794,2021-22,Juraj Kucka,MID,210,2.8,17,Spurs,4451,2,55,TRUE,21,1.7,23.8,2,332,271,210,1,90
85795,2021-22,Johann Berg Gudmundsson,MID,206,1.5,10,Leeds,5721,1,54,FALSE,21,1.5,5,8,211,185,206,1,45
85796,2021-22,Crysencio Summerville,MID,206,0,5,Burnley,4508,0,45,TRUE,21,0,0,0,43,75,206,0,0
85800,2021-22,Ruben Loftus-Cheek,MID,203,0,11,Liverpool,10208,0,54,TRUE,21,0,0,0,28,966,203,0,0
85801,2021-22,Leandro Trossard,MID,205,4.1,8,Everton,99181,2,62,FALSE,21,20.3,6.2,14,1317,14194,205,2,80
85808,2021-22,Jack Harrison,MID,206,11.5,5,Burnley,73430,9,55,TRUE,21,15.9,44.6,54,327,1284,206,1,61
85809,2021-22,Kai Havertz,MID,203,2.8,11,Liverpool,276167,2,78,TRUE,21,2.3,1.2,24,792,7301,203,2,78
85813,2021-22,Josh Martin,MID,179,0,19,West Ham,26,0,50,FALSE,21,0,0,0,0,0,179,0,0
85818,2021-22,Jesse Lingard,MID,208,0,20,Wolves,86408,0,68,TRUE,21,0,0,0,295,635,208,0,0
85823,2021-22,Phil Foden,MID,201,0,1,Arsenal,806802,0,81,FALSE,21,0,0,0,84126,118565,201,0,0
85826,2021-22,Sergi Canós,MID,202,0.7,2,Aston Villa,164481,1,55,TRUE,21,0.4,4.2,2,18929,5504,202,1,53
85827,2021-22,Sergi Canós,MID,176,0.7,16,Southampton,164481,2,55,FALSE,21,1.2,3.6,2,18929,5504,176,4,75
85828,2021-22,Ozan Tufan,MID,216,0,14,Newcastle,1773,0,50,FALSE,22,0,0,0,152,94,216,0,0
85849,2021-22,Tariqe Fosu-Henry,MID,214,0,11,Liverpool,2704,0,51,FALSE,22,0,0,0,17,79,214,0,0
85850,2021-22,Tariqe Fosu-Henry,MID,162,0,13,Man Utd,2704,0,51,TRUE,22,0,0,0,17,79,162,0,0
85851,2021-22,Onel Hernández,MID,217,0,8,Everton,1458,0,49,TRUE,22,0,0,0,0,17,217,0,0
85852,2021-22,Jack Grealish,MID,215,8.8,6,Chelsea,697113,3,76,TRUE,22,28,18.4,42,5458,20502,215,0,90
85855,2021-22,Daniel James,MID,219,4.6,19,West Ham,34461,1,60,FALSE,22,6.4,0,41,2900,1816,219,2,90
85857,2021-22,Raphael Dias Belloli,MID,219,14.4,19,West Ham,1267674,6,65,FALSE,22,87.2,33.8,23,89939,108608,219,2,90
85860,2021-22,Billy Gilmour,MID,217,0,8,Everton,324410,0,43,TRUE,22,0,0,0,15719,39138,217,0,0
85865,2021-22,Alex Iwobi,MID,217,0,15,Norwich,14616,0,58,FALSE,22,0,0,0,70,1593,217,0,0
85866,2021-22,Moisés Caicedo,MID,212,0,7,Crystal Palace,402,0,45,TRUE,22,0,0,0,0,4,212,0,0
85867,2021-22,Moisés Caicedo,MID,232,0,6,Chelsea,402,0,45,TRUE,22,0,0,0,0,4,232,0,0
85868,2021-22,Enock Mwepu,MID,212,0,7,Crystal Palace,7627,0,59,TRUE,22,0,0,0,3290,2297,212,0,0
85869,2021-22,Enock Mwepu,MID,232,0,6,Chelsea,7627,0,59,TRUE,22,0,0,0,3290,2297,232,0,0
85875,2021-22,João Filipe Iria Santos Moutinho,MID,220,2.3,16,Southampton,63227,2,49,TRUE,22,12.2,11.2,0,18131,6272,220,1,90
85876,2021-22,Gylfi Sigurdsson,MID,217,0,15,Norwich,60134,0,67,FALSE,22,0,0,0,179,437,217,0,0
85880,2021-22,James McAtee,MID,215,0,6,Chelsea,290,0,44,TRUE,22,0,0,0,42,39,215,0,0
85881,2021-22,Tim Iroegbunam,MID,211,0,13,Man Utd,180,0,45,TRUE,22,0,0,0,27,22,211,0,0
85882,2021-22,Bernardo Mota Veiga de Carvalho e Silva,MID,215,2.5,6,Chelsea,2158925,3,75,TRUE,22,8.7,5.8,10,264153,238778,215,0,90
85887,2021-22,Anwar El Ghazi,MID,217,0,15,Norwich,31947,0,56,FALSE,22,0,0,0,1304,809,217,0,0
85888,2021-22,Kaide Gordon,MID,214,1.4,3,Brentford,441,1,45,TRUE,22,0.6,4,9,95,49,214,0,8
85889,2021-22,Lewis Bate,MID,219,0.7,19,West Ham,476,1,45,FALSE,22,1.8,4.8,0,3986,3963,219,2,42
85894,2021-22,Adam Lallana,MID,212,3.7,7,Crystal Palace,17205,1,53,TRUE,22,5.9,13.2,18,1826,933,212,0,55
85895,2021-22,Adam Lallana,MID,232,0,6,Chelsea,17205,0,53,TRUE,22,0,0,0,1826,933,232,0,0
85897,2021-22,Demarai Gray,MID,217,8.1,15,Norwich,1005170,2,55,FALSE,22,33.1,17.2,31,90360,102647,217,2,90
85898,2021-22,Mads Bidstrup,MID,214,0,11,Liverpool,6209,0,44,FALSE,22,0,0,0,185,293,214,0,0
85899,2021-22,Mads Bidstrup,MID,162,0,13,Man Utd,6209,0,44,TRUE,22,0,0,0,185,293,162,0,0
85900,2021-22,Jean-Philippe Gbamin,MID,217,0,15,Norwich,2866,0,44,FALSE,22,0,0,0,41,82,217,0,0
85902,2021-22,James Rodríguez,MID,217,0,15,Norwich,43309,0,69,FALSE,22,0,0,0,0,190,217,0,0
85903,2021-22,Yves Bissouma,MID,212,0,7,Crystal Palace,503585,0,44,TRUE,22,0,0,0,717,66003,212,0,0
85904,2021-22,Yves Bissouma,MID,232,0,6,Chelsea,503585,0,44,TRUE,22,0,0,0,717,66003,232,0,0
85907,2021-22,Nemanja Matic,MID,211,1.4,2,Aston Villa,27136,1,44,FALSE,22,2,12,0,1959,1457,211,2,90
85908,2021-22,Nemanja Matic,MID,162,0.2,3,Brentford,27136,1,44,FALSE,22,0,2,0,1959,1457,162,1,6
85912,2021-22,Morgan Gibbs-White,MID,220,0,16,Southampton,10072,0,45,TRUE,22,0,0,0,0,187,220,0,0
85919,2021-22,Jacob Ramsey,MID,211,11.4,13,Man Utd,149747,12,46,TRUE,22,13.5,64.8,36,15852,28160,211,2,90
85923,2021-22,Samuel Edozie,MID,215,0,6,Chelsea,1499,0,48,TRUE,22,0,0,0,22,27,215,0,0
85926,2021-22,Ferran Torres,MID,215,0,6,Chelsea,181984,0,67,TRUE,22,0,0,0,0,2300,215,0,0
85928,2021-22,Scott Banks,MID,212,0,4,Brighton,3191,0,45,FALSE,22,0,0,0,102,143,212,0,0
85929,2021-22,Alexis Mac Allister,MID,212,6.1,7,Crystal Palace,131242,3,53,TRUE,22,35.2,15.8,10,55355,9888,212,1,90
85930,2021-22,Alexis Mac Allister,MID,232,8.7,6,Chelsea,131242,6,53,TRUE,22,19.1,33.2,35,55355,9888,232,1,90
85934,2021-22,Jacob Murphy,MID,216,0.1,18,Watford,35028,1,47,TRUE,22,0.6,0,0,1733,2297,216,1,16
85941,2021-22,Oliver Skipp,MID,166,3.1,9,Leicester,68515,2,44,FALSE,22,6.9,9.8,14,2747,4853,166,2,90
85942,2021-22,James Milner,MID,214,1.5,3,Brentford,7747,1,49,TRUE,22,11.9,2.6,0,539,356,214,0,12
85943,2021-22,Paul Pogba,MID,211,0,2,Aston Villa,581050,0,74,FALSE,22,0,0,0,197,6918,211,0,0
85944,2021-22,Paul Pogba,MID,162,0,3,Brentford,581050,0,74,FALSE,22,0,0,0,197,6918,162,0,0
85945,2021-22,Philippe Coutinho Correia,MID,211,8.4,13,Man Utd,105612,6,70,TRUE,22,1.1,38.6,44,103339,12716,211,0,22
85948,2021-22,Curtis Jones,MID,214,3.6,3,Brentford,7232,3,50,TRUE,22,9,12.6,14,1179,504,214,0,90
85950,2021-22,Mason Greenwood,MID,211,5.6,2,Aston Villa,590839,2,72,FALSE,22,2.3,4.6,49,92727,23512,211,2,88
85951,2021-22,Mason Greenwood,MID,162,8.5,3,Brentford,590839,11,72,FALSE,22,13.9,40,31,92727,23512,162,0,70
85952,2021-22,Jesurun Rak-Sakyi,MID,212,0,4,Brighton,1966,0,44,FALSE,22,0,0,0,75,129,212,0,0
85954,2021-22,Jarrod Bowen,MID,219,8.6,10,Leeds,2245638,7,67,TRUE,22,2.5,32.8,51,620273,87438,219,3,90
85964,2021-22,Scott McTominay,MID,211,0,2,Aston Villa,31034,0,54,FALSE,22,0,0,0,4619,9691,211,0,0
85965,2021-22,Scott McTominay,MID,162,4.5,3,Brentford,31034,3,54,FALSE,22,13.8,24.6,7,4619,9691,162,0,83
85967,2021-22,Jadon Sancho,MID,211,1.5,2,Aston Villa,202769,1,89,FALSE,22,11.3,3.2,0,21748,20980,211,1,12
85968,2021-22,Jadon Sancho,MID,162,0,3,Brentford,202769,0,89,FALSE,22,0,0,0,21748,20980,162,0,0
85969,2021-22,Tommy Doyle,MID,215,0,6,Chelsea,271,0,45,TRUE,22,0,0,0,0,2,215,0,0
85970,2021-22,Taylor Richards,MID,212,0,7,Crystal Palace,2542,0,45,TRUE,22,0,0,0,27,130,212,0,0
85971,2021-22,Taylor Richards,MID,232,0,6,Chelsea,2542,0,45,TRUE,22,0,0,0,27,130,232,0,0
85972,2021-22,Mahmoud Ahmed Ibrahim Hassan,MID,211,0,13,Man Utd,1944,0,54,TRUE,22,0,0,0,78,489,211,0,0
85973,2021-22,Christian Nørgaard,MID,214,3.7,11,Liverpool,57568,2,50,FALSE,22,19,18.2,0,2053,3560,214,3,90
85974,2021-22,Christian Nørgaard,MID,162,6.3,13,Man Utd,57568,5,50,TRUE,22,23.4,29.4,10,2053,3560,162,3,90
85975,2021-22,James McArthur,MID,212,0,4,Brighton,114497,0,43,FALSE,22,0,0,0,2925,11337,212,0,0
85983,2021-22,Amad Diallo,MID,211,0,2,Aston Villa,455,0,50,FALSE,22,0,0,0,84,70,211,0,0
85984,2021-22,Amad Diallo,MID,162,0,3,Brentford,455,0,50,FALSE,22,0,0,0,84,70,162,0,0
85985,2021-22,Miguel Almirón,MID,216,0,18,Watford,19992,1,51,TRUE,22,0,0.2,0,848,1067,216,1,4
85986,2021-22,Daniel Castelo Podence,MID,220,3.9,16,Southampton,15228,1,55,TRUE,22,14.5,7.4,17,8590,2109,220,1,90
85989,2021-22,Wilfred Ndidi,MID,166,0,17,Spurs,76316,0,48,TRUE,22,0,0,0,74,5407,166,0,0
85992,2021-22,Jan Zamburek,MID,214,0,11,Liverpool,59070,0,44,FALSE,22,0,0,0,201,2331,214,0,0
85993,2021-22,Jan Zamburek,MID,162,0,13,Man Utd,59070,0,44,TRUE,22,0,0,0,201,2331,162,0,0
85996,2021-22,Kgaogelo Chauke,MID,220,0,20,Wolves,36,0,45,FALSE,22,0,0,0,27,5,220,0,0
85999,2021-22,Abdoulaye Doucouré,MID,217,2.9,15,Norwich,145316,2,54,FALSE,22,4.5,14.2,10,6504,12562,217,2,90
86000,2021-22,Stuart Dallas,MID,219,5,19,West Ham,298640,2,50,FALSE,22,15.5,27.4,7,7468,10265,219,2,90
86002,2021-22,Moussa Djenepo,MID,220,0,20,Wolves,4090,0,52,FALSE,22,0,0,0,22,237,220,0,0
86003,2021-22,Theo Walcott,MID,220,0,20,Wolves,9870,0,58,FALSE,22,0,0,0,213,214,220,0,0
86006,2021-22,Tanguy Ndombele,MID,166,0,9,Leicester,24526,0,57,FALSE,22,0,0,0,779,1071,166,0,0
86008,2021-22,Edo Kayembe,MID,216,5.2,14,Newcastle,247,3,50,FALSE,22,25.2,17.6,9,142,32,216,1,90
86014,2021-22,Takumi Minamino,MID,214,7.9,3,Brentford,9499,6,51,TRUE,22,13.9,37.6,27,3912,1114,214,0,16
86015,2021-22,Maxwell Haygarth,MID,214,0,11,Liverpool,255,0,45,FALSE,22,0,0,0,22,31,214,0,0
86016,2021-22,Maxwell Haygarth,MID,162,0,13,Man Utd,255,0,45,TRUE,22,0,0,0,22,31,162,0,0
86017,2021-22,Nathan Redmond,MID,220,3.1,20,Wolves,16552,5,59,FALSE,22,17.6,5.6,8,1014,1417,220,3,90
86021,2021-22,Boubakary Soumaré,MID,166,0,17,Spurs,8511,1,48,TRUE,22,0.1,0.2,0,313,982,166,2,2
86025,2021-22,Bernard Anício Caldeira Duarte,MID,217,0,15,Norwich,210,0,55,FALSE,22,0,0,0,0,1,217,0,0
86027,2021-22,Luka Milivojevic,MID,212,0.8,4,Brighton,3839,1,53,FALSE,22,0.2,7.6,0,111,154,212,1,24
86028,2021-22,Eberechi Eze,MID,212,1.4,4,Brighton,5177,2,59,FALSE,22,3.6,1.6,9,1014,574,212,0,65
86030,2021-22,Youri Tielemans,MID,166,2.2,17,Spurs,407547,2,64,TRUE,22,4.8,6.8,10,90065,42456,166,3,90
86032,2021-22,Tyler Morton,MID,214,0,3,Brentford,566,0,45,TRUE,22,0,0,0,78,69,214,0,0
86034,2021-22,Jeff Hendrick,MID,216,0,18,Watford,3837,0,48,TRUE,22,0,0,0,79,105,216,0,0
86035,2021-22,Jordan Henderson,MID,214,3.8,3,Brentford,188668,3,51,TRUE,22,19.9,15.6,2,13135,21606,214,0,90
86036,2021-22,Alex Kral,MID,219,0,10,Leeds,10859,0,44,TRUE,22,0,0,0,113,659,219,0,0
86037,2021-22,Ibrahima Diallo,MID,220,1.6,20,Wolves,15006,1,45,FALSE,22,11.5,4,0,1556,856,220,1,45
86038,2021-22,Bruno André Cavaco Jordão,MID,220,0,16,Southampton,860,0,45,TRUE,22,0,0,0,214,104,220,0,0
86039,2021-22,Adam Forshaw,MID,219,4.3,19,West Ham,3396,4,45,FALSE,22,22.8,18.2,2,4193,4305,219,0,21
86040,2021-22,N'Golo Kanté,MID,215,1.8,12,Man City,203864,2,49,FALSE,22,2.2,15.6,0,10200,6090,215,1,90
86041,2021-22,N'Golo Kanté,MID,232,5.4,4,Brighton,203864,5,49,FALSE,22,17.3,35.8,1,10200,6090,232,1,90
86046,2021-22,Raheem Sterling,MID,215,4.8,6,Chelsea,302936,3,107,TRUE,22,28.2,6,14,117300,47198,215,0,90
86047,2021-22,Pascal Groß,MID,212,9.9,7,Crystal Palace,23799,0,57,TRUE,22,59.7,17,22,965,790,212,1,72
86048,2021-22,Pascal Groß,MID,232,3.6,6,Chelsea,23799,2,57,TRUE,22,23.2,10.4,2,965,790,232,1,61
86049,2021-22,Leon Bailey,MID,211,0,13,Man Utd,36045,0,63,TRUE,22,0,0,0,70,760,211,0,0
86055,2021-22,Moussa Sissoko,MID,216,2.1,14,Newcastle,259132,1,44,FALSE,22,2.8,12,6,30855,18377,216,1,90
86057,2021-22,Sadio Mané,MID,214,0,3,Brentford,203599,0,118,TRUE,22,0,0,0,1687,55594,214,0,0
86060,2021-22,Mason Mount,MID,215,0.4,12,Man City,2643634,1,77,FALSE,22,0.8,3.2,0,532138,113268,215,0,9
86061,2021-22,Mason Mount,MID,232,2.8,4,Brighton,2643634,2,77,FALSE,22,16.7,7.6,4,532138,113268,232,1,90
86062,2021-22,Douglas Luiz Soares de Paulo,MID,211,4.4,13,Man Utd,170357,2,45,TRUE,22,26.3,17.8,0,7142,18507,211,2,90
86067,2021-22,Andriy Yarmolenko,MID,219,1.7,10,Leeds,9444,0,51,TRUE,22,3.3,5,9,70,224,219,0,21
86069,2021-22,Elliot Anderson,MID,216,0,18,Watford,1655,0,45,TRUE,22,0,0,0,140,109,216,0,0
86071,2021-22,Myles Peart-Harris,MID,214,0,11,Liverpool,110,0,45,FALSE,22,0,0,0,33,32,214,0,0
86072,2021-22,Myles Peart-Harris,MID,162,0,13,Man Utd,110,0,45,TRUE,22,0,0,0,33,32,162,0,0
86077,2021-22,Christos Tzolis,MID,217,2.7,8,Everton,3567,1,48,TRUE,22,20.3,4.2,2,41,77,217,0,3
86084,2021-22,Liam Gibbs,MID,217,0,8,Everton,69,0,45,TRUE,22,0,0,0,50,4,217,0,0
86085,2021-22,Nohan Kenneh,MID,219,0,19,West Ham,1331,0,44,FALSE,22,0,0,0,56,93,219,0,0
86086,2021-22,Marc Leonard,MID,212,0,7,Crystal Palace,289,0,45,TRUE,22,0,0,0,96,50,212,0,0
86087,2021-22,Marc Leonard,MID,232,0,6,Chelsea,289,0,45,TRUE,22,0,0,0,96,50,232,0,0
86088,2021-22,Jeremy Sarmiento,MID,212,0,7,Crystal Palace,480,0,45,TRUE,22,0,0,0,19,16,212,0,0
86089,2021-22,Jeremy Sarmiento,MID,232,0,6,Chelsea,480,0,45,TRUE,22,0,0,0,19,16,232,0,0
86090,2021-22,Pelenda Joshua Dasilva,MID,214,0,11,Liverpool,766,0,53,FALSE,22,0,0,0,20,27,214,0,0
86091,2021-22,Pelenda Joshua Dasilva,MID,162,0,13,Man Utd,766,0,53,TRUE,22,0,0,0,20,27,162,0,0
86095,2021-22,Paris Maghoma,MID,214,0,11,Liverpool,810,0,45,FALSE,22,0,0,0,87,103,214,0,0
86096,2021-22,Paris Maghoma,MID,162,0,13,Man Utd,810,0,45,TRUE,22,0,0,0,87,103,162,0,0
86104,2021-22,Rúben Diogo da Silva Neves,MID,220,0,16,Southampton,78221,0,53,TRUE,22,0,0,0,5342,2850,220,0,0
86106,2021-22,Armstrong Oko-Flex,MID,219,0,10,Leeds,394,0,44,TRUE,22,0,0,0,4043,3962,219,0,0
86109,2021-22,Kasey McAteer,MID,166,0,17,Spurs,199,0,45,TRUE,22,0,0,0,46,29,166,0,0
86110,2021-22,Jeffrey Schlupp,MID,212,6.3,4,Brighton,5286,5,54,FALSE,22,22.3,33,8,999,938,212,1,90
86111,2021-22,Harvey Barnes,MID,166,5,17,Spurs,197396,4,65,TRUE,22,11.4,18.2,20,16744,11591,166,2,15
86112,2021-22,Nathan Tella,MID,220,0.7,20,Wolves,4571,2,47,FALSE,22,1.9,4.6,0,153,265,220,2,70
86114,2021-22,Yoane Wissa,MID,214,1.4,11,Liverpool,14134,1,59,FALSE,22,11.6,2.2,0,4940,2175,214,2,22
86115,2021-22,Yoane Wissa,MID,162,0.4,13,Man Utd,14134,1,59,TRUE,22,1.8,2.2,0,4940,2175,162,1,23
86116,2021-22,Pierre Lees-Melou,MID,217,5.2,8,Everton,4916,2,48,TRUE,22,15.1,21.2,16,176,161,217,1,90
86120,2021-22,Kwadwo Baah,MID,216,0,14,Newcastle,6997,0,43,FALSE,22,0,0,0,342,376,216,0,0
