,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,fixture,goals_conceded,minutes
68640,2020-21,Fabricio Agosto Ramírez,GK,302,0,20,Wolves,179958,0,39,TRUE,31,0,0,0,3705,5193,302,0,0
68644,2020-21,Marek Rodák,GK,302,0,20,Wolves,20598,0,43,TRUE,31,0,0,0,62,195,302,0,0
68655,2020-21,Claudio Bravo,GK,304,0,10,Leeds,1654,0,45,TRUE,31,0,0,0,0,1,304,0,0
68668,2020-21,Francisco Casilla Cortés,GK,304,0,12,Man City,65277,0,42,FALSE,31,0,0,0,208,411,304,0,0
68671,2020-21,Simon Moore,GK,305,0,1,Arsenal,7280,0,43,TRUE,31,0,0,0,0,17,305,0,0
68681,2020-21,Fraser Forster,GK,307,2,18,West Brom,578795,2,40,FALSE,31,0,20.4,0,93233,11076,307,3,90
68695,2020-21,Angus Gunn,GK,307,0,18,West Brom,8118,0,43,FALSE,31,0,0,0,0,21,307,0,0
68716,2020-21,Jack Butland,GK,301,0,5,Chelsea,4259,0,45,TRUE,31,0,0,0,92,71,301,0,0
68724,2020-21,Will Norris,GK,300,0,14,Newcastle,8539,0,40,TRUE,31,0,0,0,47,233,300,0,0
68731,2020-21,Nick Pope,GK,300,0,14,Newcastle,1047575,0,55,TRUE,31,0,0,0,22171,31509,300,0,0
68751,2020-21,Matt Macey,GK,305,0,15,Sheffield Utd,79407,0,40,FALSE,31,0,0,0,0,1596,305,0,0
68773,2020-21,Liam Hughes,GK,303,0,2,Aston Villa,240,0,40,TRUE,31,0,0,0,33,46,303,0,0
68791,2020-21,Andy Lonergan,GK,307,0,16,Southampton,2521,0,40,TRUE,31,0,0,0,50,412,307,0,0
68811,2020-21,David Button,GK,307,0,16,Southampton,300764,0,39,TRUE,31,0,0,0,9990,9710,307,0,0
68812,2020-21,Wayne Hennessey,GK,301,0,5,Chelsea,22483,0,43,TRUE,31,0,0,0,143,93,301,0,0
68828,2020-21,Bernd Leno,GK,305,2,15,Sheffield Utd,581879,6,50,FALSE,31,0,20.2,0,51209,13040,305,0,90
68830,2020-21,João Virgínia,GK,299,0,3,Brighton,6394,0,43,FALSE,31,0,0,0,224,222,299,0,0
68833,2020-21,Karlo Ziger,GK,301,0,6,Crystal Palace,52242,0,40,FALSE,31,0,0,0,152,756,301,0,0
68835,2020-21,Sergio Romero,GK,306,0,17,Spurs,5589,0,49,FALSE,31,0,0,0,0,11,306,0,0
68839,2020-21,Mathew Ryan,GK,305,0,15,Sheffield Utd,484831,0,42,FALSE,31,0,0,0,730,6930,305,0,0
68841,2020-21,Darren Randolph,GK,308,0,9,Leicester,15252,0,43,TRUE,31,0,0,0,32,284,308,0,0
68842,2020-21,Ederson Santana de Moraes,GK,304,0.5,10,Leeds,801246,1,61,TRUE,31,0,5,0,32698,13969,304,2,90
68864,2020-21,Lukasz Fabianski,GK,308,0.9,9,Leicester,256182,1,50,TRUE,31,0,8.8,0,6262,7222,308,2,90
68866,2020-21,Wes Foderingham,GK,305,0,1,Arsenal,7910,0,43,TRUE,31,0,0,0,80,283,305,0,0
68867,2020-21,Danny Ward,GK,308,0,19,West Ham,12954,0,43,FALSE,31,0,0,0,58,112,308,0,0
68883,2020-21,Paulo Gazzaniga,GK,306,0,13,Man Utd,14849,0,43,TRUE,31,0,0,0,0,70,306,0,0
68892,2020-21,Lee Grant,GK,306,0,17,Spurs,4701,0,40,FALSE,31,0,0,0,85,112,306,0,0
68893,2020-21,Marcus Bettinelli,GK,302,0,20,Wolves,1943,0,43,TRUE,31,0,0,0,0,10,302,0,0
68905,2020-21,Matija Sarkic,GK,302,0,8,Fulham,6684,0,44,FALSE,31,0,0,0,0,14,302,0,0
68908,2020-21,David Martin,GK,308,0,9,Leicester,442653,0,39,TRUE,31,0,0,0,4752,5615,308,0,0
68916,2020-21,Daniel Langley,GK,300,0,4,Burnley,8043,0,39,FALSE,31,0,0,0,1804,597,300,0,0
68922,2020-21,Aaron Ramsdale,GK,305,1.7,1,Arsenal,137544,1,46,TRUE,31,0,17.4,0,1876,2301,305,3,90
68932,2020-21,Adrián San Miguel del Castillo,GK,313,0,10,Leeds,28867,0,42,FALSE,32,0,0,0,224,418,313,0,0
68945,2020-21,Bailey Peacock-Farrell,GK,315,4.2,13,Man Utd,90700,2,40,FALSE,32,0,42.2,0,1660,1055,315,3,90
68948,2020-21,Sam Johnstone,GK,314,2.8,9,Leicester,221472,2,45,FALSE,32,0,27.6,0,24770,6668,314,3,90
68950,2020-21,Christian Walton,GK,311,0,5,Chelsea,90261,0,40,FALSE,32,0,0,0,191,757,311,0,0
68959,2020-21,Thomas McGill,GK,311,0,5,Chelsea,28934,0,39,FALSE,32,0,0,0,645,794,311,0,0
68973,2020-21,Elia Caprile,GK,313,0,11,Liverpool,19618,0,40,TRUE,32,0,0,0,65,417,313,0,0
68981,2020-21,David de Gea,GK,315,0,4,Burnley,281024,0,53,TRUE,32,0,0,0,1878,7928,315,0,0
68982,2020-21,Karl Darlow,GK,316,0,19,West Ham,110320,0,49,TRUE,32,0,0,0,764,3829,316,0,0
68994,2020-21,Tom Heaton,GK,310,0,12,Man City,6005,0,45,TRUE,32,0,0,0,104,125,310,0,0
68995,2020-21,Andreas Söndergaard,GK,318,0,15,Sheffield Utd,20575,0,40,TRUE,32,0,0,0,187,588,318,0,0
68997,2020-21,Emiliano Martínez,GK,310,1.3,12,Man City,3249967,1,54,TRUE,32,0,13.2,0,21318,58660,310,2,90
68998,2020-21,Joe Hart,GK,312,0,7,Everton,45668,0,42,FALSE,32,0,0,0,172,330,312,0,0
68999,2020-21,Joe Hart,GK,286,0,16,Southampton,45668,0,42,TRUE,32,0,0,0,172,330,286,0,0
69007,2020-21,Robin Olsen,GK,312,0,17,Spurs,11700,0,45,TRUE,32,0,0,0,2337,877,312,0,0
69009,2020-21,Zack Steffen,GK,310,0,2,Aston Villa,5017,0,44,FALSE,32,0,0,0,64,107,310,0,0
69013,2020-21,Kamil Miazek,GK,313,0,11,Liverpool,65314,0,40,TRUE,32,0,0,0,0,430,313,0,0
69026,2020-21,Kasper Schmeichel,GK,314,0.7,18,West Brom,800866,6,54,TRUE,32,0,7.4,0,25135,9485,314,0,90
69029,2020-21,Illan Meslier,GK,313,4.2,11,Liverpool,551422,5,47,TRUE,32,0,42.4,0,17506,18394,313,1,90
69035,2020-21,Nathan Bishop,GK,315,0,4,Burnley,240,0,40,TRUE,32,0,0,0,60,45,315,0,0
69036,2020-21,Alisson Ramses Becker,GK,313,3.6,10,Leeds,487583,3,59,FALSE,32,0,36,0,5594,4781,313,1,90
69058,2020-21,Roberto Jimenez Gago,GK,316,0,14,Newcastle,771,0,45,FALSE,32,0,0,0,0,1,316,0,0
69086,2020-21,Caoimhin Kelleher,GK,313,0,10,Leeds,7540,0,45,FALSE,32,0,0,0,49,195,313,0,0
69088,2020-21,Rui Pedro dos Santos Patrício,GK,318,1.3,15,Sheffield Utd,411538,6,53,TRUE,32,0,13.4,0,58225,4812,318,0,90
69092,2020-21,Hugo Lloris,GK,312,4,7,Everton,616091,3,56,FALSE,32,0,39.6,0,96638,7345,312,2,90
69093,2020-21,Hugo Lloris,GK,286,3,16,Southampton,616091,3,56,TRUE,32,0,30,0,96638,7345,286,1,90
69102,2020-21,James Trafford,GK,310,0,2,Aston Villa,6189,0,40,FALSE,32,0,0,0,24,68,310,0,0
69105,2020-21,Michael Verrips,GK,318,0,20,Wolves,18254,0,40,FALSE,32,0,0,0,0,321,318,0,0
69107,2020-21,John Ruddy,GK,318,0,15,Sheffield Utd,19171,0,43,TRUE,32,0,0,0,133,285,318,0,0
69117,2020-21,Alex McCarthy,GK,286,0.7,17,Spurs,959334,1,44,FALSE,32,0,7,0,2204,43059,286,2,90
69125,2020-21,Jonas Lössl,GK,312,0,17,Spurs,7452,0,43,TRUE,32,0,0,0,0,42,312,0,0
69126,2020-21,Ørjan Nyland,GK,310,0,12,Man City,283666,0,40,TRUE,32,0,0,0,0,2287,310,0,0
69132,2020-21,Scott Carson,GK,310,0,2,Aston Villa,9990,0,39,FALSE,32,0,0,0,614,343,310,0,0
69149,2020-21,Martin Dubravka,GK,316,3.4,19,West Ham,23795,2,48,TRUE,32,0,34.2,0,2022,1101,316,2,90
69154,2020-21,Alphonse Areola,GK,309,3.3,1,Arsenal,407606,2,46,FALSE,32,0,33.2,0,5732,17538,309,1,90
69155,2020-21,Kepa Arrizabalaga,GK,311,1.8,3,Brighton,44819,9,47,TRUE,32,0,17.6,0,108,305,311,0,90
69161,2020-21,Willy Caballero,GK,311,0,3,Brighton,15737,0,46,TRUE,32,0,0,0,26,76,311,0,0
69165,2020-21,Harry Lewis,GK,286,0,17,Spurs,2742,0,40,FALSE,32,0,0,0,63,72,286,0,0
69173,2020-21,Harry Tyrer,GK,312,0,17,Spurs,322,0,40,TRUE,32,0,0,0,51,33,312,0,0
69187,2020-21,Jordan Pickford,GK,312,1.3,17,Spurs,371711,1,48,TRUE,32,0,12.8,0,1073,8049,312,2,90
69189,2020-21,Edouard Mendy,GK,311,0,3,Brighton,856978,0,52,TRUE,32,0,0,0,41346,20824,311,0,0
69214,2020-21,Jakub Ojrzynski,GK,313,0,10,Leeds,195,0,40,FALSE,32,0,0,0,25,34,313,0,0
69234,2020-21,Jason Steele,GK,311,0,5,Chelsea,61693,0,39,FALSE,32,0,0,0,2014,1017,311,0,0
69245,2020-21,Jed Steer,GK,310,0,12,Man City,363263,0,39,TRUE,32,0,0,0,5939,5744,310,0,0
69252,2020-21,Dean Henderson,GK,315,0.9,4,Burnley,131576,2,52,TRUE,32,0,8.8,0,10280,1657,315,1,90
69255,2020-21,Mark Gillespie,GK,316,0,19,West Ham,5911,0,43,TRUE,32,0,0,0,43,35,316,0,0
69284,2020-21,Robert Sánchez,GK,311,3.2,5,Chelsea,265922,9,45,FALSE,32,0,31.8,0,6153,9855,311,0,90
69289,2020-21,Nathan Trott,GK,316,0,14,Newcastle,557,0,40,FALSE,32,0,0,0,84,60,316,0,0
69326,2020-21,Rúnar Alex Rúnarsson,GK,309,0,8,Fulham,4032,0,44,TRUE,32,0,0,0,63,70,309,0,0
69328,2020-21,Fabricio Agosto Ramírez,GK,309,0,1,Arsenal,178795,0,39,FALSE,32,0,0,0,1797,3073,309,0,0
69332,2020-21,Marek Rodák,GK,309,0,1,Arsenal,20487,0,43,FALSE,32,0,0,0,109,218,309,0,0
69345,2020-21,Claudio Bravo,GK,310,0,2,Aston Villa,1651,0,45,FALSE,32,0,0,0,0,3,310,0,0
69357,2020-21,Francisco Casilla Cortés,GK,313,0,11,Liverpool,64994,0,42,TRUE,32,0,0,0,158,508,313,0,0
69361,2020-21,Simon Moore,GK,318,0,20,Wolves,7258,0,43,FALSE,32,0,0,0,0,23,318,0,0
69370,2020-21,Fraser Forster,GK,286,0,17,Spurs,592515,0,40,FALSE,32,0,0,0,22368,9184,286,0,0
69382,2020-21,Angus Gunn,GK,286,0,17,Spurs,8086,0,43,FALSE,32,0,0,0,0,30,286,0,0
69411,2020-21,Will Norris,GK,315,0,13,Man Utd,8501,0,40,FALSE,32,0,0,0,143,208,315,0,0
69418,2020-21,Nick Pope,GK,315,0,13,Man Utd,939944,0,55,FALSE,32,0,0,0,1587,107539,315,0,0
69437,2020-21,Matt Macey,GK,309,0,8,Fulham,78236,0,40,TRUE,32,0,0,0,0,1169,309,0,0
69459,2020-21,Liam Hughes,GK,313,0,10,Leeds,262,0,40,FALSE,32,0,0,0,30,32,313,0,0
69476,2020-21,Andy Lonergan,GK,314,0,9,Leicester,2453,0,40,FALSE,32,0,0,0,59,140,314,0,0
69496,2020-21,David Button,GK,314,0,9,Leicester,303844,0,39,FALSE,32,0,0,0,6705,4145,314,0,0
69514,2020-21,Bernd Leno,GK,309,0,8,Fulham,597675,0,50,TRUE,32,0,0,0,22994,8328,309,0,0
69516,2020-21,João Virgínia,GK,312,0,17,Spurs,6393,0,43,TRUE,32,0,0,0,103,147,312,0,0
69520,2020-21,Karlo Ziger,GK,311,0,3,Brighton,51562,0,40,TRUE,32,0,0,0,84,774,311,0,0
69522,2020-21,Sergio Romero,GK,315,0,4,Burnley,5577,0,49,TRUE,32,0,0,0,0,12,315,0,0
69526,2020-21,Mathew Ryan,GK,309,1.6,8,Fulham,479711,2,41,TRUE,32,10.4,3.6,2,1056,6194,309,1,90
69528,2020-21,Darren Randolph,GK,316,0,14,Newcastle,15063,0,43,FALSE,32,0,0,0,46,239,316,0,0
69529,2020-21,Ederson Santana de Moraes,GK,310,1.4,2,Aston Villa,791984,2,61,FALSE,32,0,14,0,14179,25308,310,1,90
69553,2020-21,Lukasz Fabianski,GK,316,2.2,14,Newcastle,264729,2,50,FALSE,32,0,22,0,12859,5274,316,3,90
69556,2020-21,Wes Foderingham,GK,318,0,20,Wolves,8158,0,43,FALSE,32,0,0,0,332,111,318,0,0
69557,2020-21,Danny Ward,GK,314,0,18,West Brom,12941,0,43,TRUE,32,0,0,0,64,105,314,0,0
69573,2020-21,Paulo Gazzaniga,GK,312,0,7,Everton,14764,0,43,FALSE,32,0,0,0,0,81,312,0,0
69574,2020-21,Paulo Gazzaniga,GK,286,0,16,Southampton,14764,0,43,TRUE,32,0,0,0,0,81,286,0,0
69583,2020-21,Lee Grant,GK,315,0,4,Burnley,4626,0,40,TRUE,32,0,0,0,46,154,315,0,0
69584,2020-21,Marcus Bettinelli,GK,309,0,1,Arsenal,1941,0,43,FALSE,32,0,0,0,0,2,309,0,0
69595,2020-21,Matija Sarkic,GK,318,0,15,Sheffield Utd,6674,0,44,TRUE,32,0,0,0,0,9,318,0,0
69598,2020-21,David Martin,GK,316,0,14,Newcastle,442631,0,39,FALSE,32,0,0,0,4328,4992,316,0,0
69606,2020-21,Daniel Langley,GK,316,0,19,West Ham,9172,0,39,TRUE,32,0,0,0,1423,430,316,0,0
69612,2020-21,Aaron Ramsdale,GK,318,2.2,20,Wolves,138930,3,46,FALSE,32,0,22,0,3113,1914,318,1,90
69622,2020-21,Adrián San Miguel del Castillo,GK,324,0,14,Newcastle,28706,0,42,TRUE,33,0,0,0,127,358,324,0,0
69633,2020-21,Bailey Peacock-Farrell,GK,328,0,20,Wolves,94310,0,40,FALSE,33,0,0,0,3855,1425,328,0,0
69635,2020-21,Sam Johnstone,GK,320,5.7,2,Aston Villa,237186,6,45,FALSE,33,0,57.4,0,19480,5774,320,2,90
69637,2020-21,Christian Walton,GK,326,0,15,Sheffield Utd,89780,0,40,FALSE,33,0,0,0,199,731,326,0,0
69643,2020-21,Thomas McGill,GK,326,0,15,Sheffield Utd,28699,0,39,FALSE,33,0,0,0,481,805,326,0,0
69655,2020-21,Elia Caprile,GK,322,0,13,Man Utd,19422,0,40,TRUE,33,0,0,0,57,261,322,0,0
69662,2020-21,David de Gea,GK,322,0,10,Leeds,276476,0,53,FALSE,33,0,0,0,805,5711,322,0,0
69664,2020-21,Karl Darlow,GK,324,0,11,Liverpool,107494,0,49,FALSE,33,0,0,0,499,3310,324,0,0
69672,2020-21,Tom Heaton,GK,320,0,18,West Brom,6139,0,45,TRUE,33,0,0,0,129,83,320,0,0
69673,2020-21,Andreas Söndergaard,GK,328,0,4,Burnley,20368,0,40,TRUE,33,0,0,0,136,416,328,0,0
69674,2020-21,Emiliano Martínez,GK,320,2.2,18,West Brom,3315235,2,54,TRUE,33,0,21.6,0,70653,15205,320,2,90
69680,2020-21,Robin Olsen,GK,319,0,1,Arsenal,11501,0,45,FALSE,33,0,0,0,828,1123,319,0,0
69684,2020-21,Kamil Miazek,GK,322,0,13,Man Utd,64897,0,40,TRUE,33,0,0,0,0,398,322,0,0
69696,2020-21,Kasper Schmeichel,GK,323,1.1,6,Crystal Palace,839008,2,54,TRUE,33,0,11.4,0,40688,6090,323,1,90
69700,2020-21,Illan Meslier,GK,322,2.2,13,Man Utd,566083,7,47,TRUE,33,0,22.4,0,23105,8761,322,0,90
69705,2020-21,Nathan Bishop,GK,322,0,10,Leeds,295,0,40,FALSE,33,0,0,0,47,27,322,0,0
69706,2020-21,Alisson Ramses Becker,GK,324,3.2,14,Newcastle,507299,3,59,TRUE,33,0,31.6,0,19846,3201,324,1,90
69709,2020-21,Stephen Henderson,GK,323,0,9,Leicester,35308,0,40,FALSE,33,0,0,0,108,566,323,0,0
69728,2020-21,Roberto Jimenez Gago,GK,327,0,5,Chelsea,769,0,45,TRUE,33,0,0,0,0,2,327,0,0
69749,2020-21,Caoimhin Kelleher,GK,324,0,14,Newcastle,7432,0,45,TRUE,33,0,0,0,51,163,324,0,0
69751,2020-21,Rui Pedro dos Santos Patrício,GK,328,1.8,4,Burnley,444234,1,53,TRUE,33,0,18,0,38058,8896,328,4,90
69761,2020-21,Michael Verrips,GK,326,0,3,Brighton,17982,0,40,TRUE,33,0,0,0,0,258,326,0,0
69763,2020-21,John Ruddy,GK,328,0,4,Burnley,19127,0,43,TRUE,33,0,0,0,79,165,328,0,0
69777,2020-21,Jonas Lössl,GK,319,0,1,Arsenal,7420,0,43,FALSE,33,0,0,0,0,32,319,0,0
69778,2020-21,Ørjan Nyland,GK,320,0,18,West Brom,280896,0,40,TRUE,33,0,0,0,0,2587,320,0,0
69794,2020-21,Martin Dubravka,GK,324,5.4,11,Liverpool,23908,7,48,FALSE,33,0,54.4,0,1405,1367,324,1,90
69798,2020-21,Kepa Arrizabalaga,GK,327,0,19,West Ham,46421,0,47,FALSE,33,0,0,0,1691,352,327,0,0
69803,2020-21,Willy Caballero,GK,327,0,19,West Ham,15770,0,46,FALSE,33,0,0,0,34,48,327,0,0
69807,2020-21,Harry Tyrer,GK,319,0,1,Arsenal,418,0,40,FALSE,33,0,0,0,119,41,319,0,0
69822,2020-21,Jordan Pickford,GK,319,2.5,1,Arsenal,374895,9,48,FALSE,33,0,25.4,0,5460,2857,319,0,90
69825,2020-21,Edouard Mendy,GK,327,0.9,19,West Ham,833530,5,52,FALSE,33,0,9.4,0,13188,34685,327,0,90
69844,2020-21,Jakub Ojrzynski,GK,324,0,14,Newcastle,217,0,40,TRUE,33,0,0,0,26,25,324,0,0
69862,2020-21,Jason Steele,GK,326,0,15,Sheffield Utd,63304,0,39,FALSE,33,0,0,0,2045,1180,326,0,0
69871,2020-21,Jed Steer,GK,320,0,18,West Brom,362507,0,39,TRUE,33,0,0,0,4181,5831,320,0,0
69877,2020-21,Dean Henderson,GK,322,2,10,Leeds,133350,7,52,FALSE,33,0,20.2,0,4111,2963,322,0,90
69880,2020-21,Mark Gillespie,GK,324,0,11,Liverpool,5937,0,43,FALSE,33,0,0,0,57,57,324,0,0
69887,2020-21,Vicente Guaita,GK,323,1.8,9,Leicester,235457,2,48,FALSE,33,0,18.4,0,2829,2787,323,2,90
69903,2020-21,Robert Sánchez,GK,326,2.5,15,Sheffield Utd,319522,2,45,FALSE,33,0,23,2,49590,3785,326,1,90
69908,2020-21,Nathan Trott,GK,327,0,5,Chelsea,628,0,40,TRUE,33,0,0,0,102,57,327,0,0
69938,2020-21,Rúnar Alex Rúnarsson,GK,319,0,7,Everton,4074,0,44,TRUE,33,0,0,0,68,59,319,0,0
69962,2020-21,Francisco Casilla Cortés,GK,322,0,13,Man Utd,64740,0,42,TRUE,33,0,0,0,107,403,322,0,0
69964,2020-21,Simon Moore,GK,326,0,3,Brighton,7229,0,43,TRUE,33,0,0,0,0,28,326,0,0
69999,2020-21,Jack Butland,GK,323,0,9,Leicester,4357,0,45,FALSE,33,0,0,0,49,47,323,0,0
70005,2020-21,Will Norris,GK,328,0,20,Wolves,8339,0,40,FALSE,33,0,0,0,43,222,328,0,0
70012,2020-21,Nick Pope,GK,328,1.5,20,Wolves,892111,6,55,FALSE,33,0,15,0,459,46624,328,0,90
70030,2020-21,Matt Macey,GK,319,0,7,Everton,77204,0,40,TRUE,33,0,0,0,0,993,319,0,0
70049,2020-21,Liam Hughes,GK,324,0,14,Newcastle,278,0,40,TRUE,33,0,0,0,21,22,324,0,0
70066,2020-21,Andy Lonergan,GK,320,0,2,Aston Villa,2440,0,40,FALSE,33,0,0,0,47,78,320,0,0
70081,2020-21,David Button,GK,320,0,2,Aston Villa,305280,0,39,FALSE,33,0,0,0,4777,4342,320,0,0
70082,2020-21,Wayne Hennessey,GK,323,0,9,Leicester,22551,0,43,FALSE,33,0,0,0,82,78,323,0,0
70096,2020-21,Bernd Leno,GK,319,0.1,7,Everton,587048,0,50,TRUE,33,0,0,2,5676,15187,319,1,90
70098,2020-21,João Virgínia,GK,319,0,1,Arsenal,6366,0,43,FALSE,33,0,0,0,48,112,319,0,0
70100,2020-21,Karlo Ziger,GK,327,0,19,West Ham,51080,0,40,FALSE,33,0,0,0,121,619,327,0,0
70102,2020-21,Sergio Romero,GK,322,0,10,Leeds,5571,0,49,FALSE,33,0,0,0,0,5,322,0,0
70105,2020-21,Mathew Ryan,GK,319,0,7,Everton,479515,0,41,TRUE,33,0,0,0,3099,3961,319,0,0
70107,2020-21,Darren Randolph,GK,327,0,5,Chelsea,14914,0,43,TRUE,33,0,0,0,50,200,327,0,0
70122,2020-21,Lukasz Fabianski,GK,327,3.5,5,Chelsea,263603,3,50,TRUE,33,0,34.8,0,5469,6495,327,1,90
70123,2020-21,Wes Foderingham,GK,326,0,3,Brighton,8227,0,43,TRUE,33,0,0,0,268,243,326,0,0
70124,2020-21,Danny Ward,GK,323,0,6,Crystal Palace,12946,0,43,TRUE,33,0,0,0,63,94,323,0,0
70143,2020-21,Lee Grant,GK,322,0,10,Leeds,4534,0,40,FALSE,33,0,0,0,38,142,322,0,0
70154,2020-21,Matija Sarkic,GK,328,0,4,Burnley,6657,0,44,TRUE,33,0,0,0,0,16,328,0,0
70157,2020-21,David Martin,GK,327,0,5,Chelsea,442510,0,39,TRUE,33,0,0,0,3235,4380,327,0,0
70163,2020-21,Daniel Langley,GK,324,0,11,Liverpool,10577,0,39,FALSE,33,0,0,0,1650,539,324,0,0
70167,2020-21,Aaron Ramsdale,GK,326,3,3,Brighton,140269,9,46,TRUE,33,0,30.4,0,3317,2222,326,0,90
70185,2020-21,Bailey Peacock-Farrell,GK,330,0,19,West Ham,92488,0,40,TRUE,34,0,0,0,618,1446,330,0,0
70188,2020-21,Sam Johnstone,GK,338,6.5,20,Wolves,251826,7,46,TRUE,34,0,64.6,0,18254,4113,338,1,90
70190,2020-21,Christian Walton,GK,329,0,10,Leeds,89323,0,40,TRUE,34,0,0,0,138,592,329,0,0
70198,2020-21,Thomas McGill,GK,329,0,10,Leeds,28494,0,39,TRUE,34,0,0,0,476,649,329,0,0
70210,2020-21,Elia Caprile,GK,329,0,3,Brighton,19377,0,40,FALSE,34,0,0,0,119,182,329,0,0
70219,2020-21,Karl Darlow,GK,335,0,1,Arsenal,102791,0,49,TRUE,34,0,0,0,73,4913,335,0,0
70227,2020-21,Tom Heaton,GK,333,0,7,Everton,6134,0,45,FALSE,34,0,0,0,80,85,333,0,0
70228,2020-21,Andreas Söndergaard,GK,338,0,18,West Brom,20163,0,40,FALSE,34,0,0,0,106,314,338,0,0
70230,2020-21,Emiliano Martínez,GK,333,2.3,7,Everton,3286703,2,54,FALSE,34,0,23,0,11281,37816,333,1,90
70231,2020-21,Joe Hart,GK,337,0,15,Sheffield Utd,45666,0,42,TRUE,34,0,0,0,168,184,337,0,0
70237,2020-21,Robin Olsen,GK,333,0,2,Aston Villa,11040,0,45,TRUE,34,0,0,0,257,765,333,0,0
70239,2020-21,Zack Steffen,GK,332,0,6,Crystal Palace,5177,0,44,FALSE,34,0,0,0,234,116,332,0,0
70243,2020-21,Kamil Miazek,GK,329,0,3,Brighton,64634,0,40,FALSE,34,0,0,0,0,294,329,0,0
70256,2020-21,Kasper Schmeichel,GK,336,1.4,16,Southampton,838882,2,54,FALSE,34,0,14.2,0,9425,7778,336,1,90
70260,2020-21,Illan Meslier,GK,329,2.3,3,Brighton,602202,2,47,FALSE,34,0,23,0,38067,4819,329,2,90
70268,2020-21,Stephen Henderson,GK,332,0,12,Man City,35203,0,40,TRUE,34,0,0,0,220,404,332,0,0
70285,2020-21,Roberto Jimenez Gago,GK,330,0,4,Burnley,769,0,45,FALSE,34,0,0,0,0,0,330,0,0
70309,2020-21,Rui Pedro dos Santos Patrício,GK,338,1.8,18,West Brom,430903,2,53,FALSE,34,0,17.8,0,3599,13510,338,1,90
70313,2020-21,Hugo Lloris,GK,337,1,15,Sheffield Utd,590605,6,56,TRUE,34,0,10.4,0,19212,6236,337,0,90
70320,2020-21,James Trafford,GK,332,0,6,Crystal Palace,6175,0,40,FALSE,34,0,0,0,37,62,332,0,0
70322,2020-21,Michael Verrips,GK,337,0,17,Spurs,17784,0,40,FALSE,34,0,0,0,0,215,337,0,0
70324,2020-21,John Ruddy,GK,338,0,18,West Brom,19029,0,43,FALSE,34,0,0,0,35,145,338,0,0
70332,2020-21,Alex McCarthy,GK,336,5.4,9,Leicester,920435,5,44,TRUE,34,0,54.2,0,2909,15014,336,1,90
70338,2020-21,Jonas Lössl,GK,333,0,2,Aston Villa,7398,0,43,TRUE,34,0,0,0,0,24,333,0,0
70339,2020-21,Ørjan Nyland,GK,333,0,7,Everton,279621,0,40,FALSE,34,0,0,0,0,1493,333,0,0
70344,2020-21,Scott Carson,GK,332,0,6,Crystal Palace,10321,0,39,FALSE,34,0,0,0,441,325,332,0,0
70358,2020-21,Martin Dubravka,GK,335,1.6,1,Arsenal,24237,1,48,TRUE,34,0,15.8,0,1566,1439,335,2,90
70363,2020-21,Alphonse Areola,GK,331,2.8,5,Chelsea,387649,2,46,FALSE,34,0,28,0,3342,6564,331,2,90
70364,2020-21,Kepa Arrizabalaga,GK,331,0,8,Fulham,46716,0,47,TRUE,34,0,0,0,982,697,331,0,0
70369,2020-21,Willy Caballero,GK,331,0,8,Fulham,15790,0,46,TRUE,34,0,0,0,25,41,331,0,0
70373,2020-21,Harry Lewis,GK,336,0,9,Leicester,2854,0,40,TRUE,34,0,0,0,135,55,336,0,0
70380,2020-21,Harry Tyrer,GK,333,0,2,Aston Villa,446,0,40,TRUE,34,0,0,0,96,79,333,0,0
70395,2020-21,Jordan Pickford,GK,333,3,2,Aston Villa,384875,2,48,TRUE,34,0,30.4,0,11433,2524,333,2,90
70398,2020-21,Edouard Mendy,GK,331,2,8,Fulham,853339,7,52,TRUE,34,0,19.6,0,24376,10099,331,0,90
70440,2020-21,Jason Steele,GK,329,0,10,Leeds,62826,0,39,TRUE,34,0,0,0,1109,894,329,0,0
70452,2020-21,Jed Steer,GK,333,0,7,Everton,361632,0,39,FALSE,34,0,0,0,3507,3678,333,0,0
70461,2020-21,Mark Gillespie,GK,335,0,1,Arsenal,5900,0,43,TRUE,34,0,0,0,21,66,335,0,0
70470,2020-21,Vicente Guaita,GK,332,1,12,Man City,238295,1,48,TRUE,34,0,9.6,0,4996,2652,332,2,90
70488,2020-21,Robert Sánchez,GK,329,2.1,10,Leeds,307316,6,46,TRUE,34,0,21,0,5489,11626,329,0,90
70492,2020-21,Nathan Trott,GK,330,0,4,Burnley,616,0,40,FALSE,34,0,0,0,40,73,330,0,0
70527,2020-21,Rúnar Alex Rúnarsson,GK,335,0,14,Newcastle,4035,0,44,FALSE,34,0,0,0,22,67,335,0,0
70530,2020-21,Fabricio Agosto Ramírez,GK,331,0,5,Chelsea,175982,0,39,FALSE,34,0,0,0,1140,2016,331,0,0
70533,2020-21,Marek Rodák,GK,331,0,5,Chelsea,20260,0,43,FALSE,34,0,0,0,85,119,331,0,0
70544,2020-21,Claudio Bravo,GK,332,0,6,Crystal Palace,1645,0,45,FALSE,34,0,0,0,0,3,332,0,0
70556,2020-21,Francisco Casilla Cortés,GK,329,0,3,Brighton,64613,0,42,FALSE,34,0,0,0,129,309,329,0,0
