,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,fixture,goals_conceded,minutes
539,2016-17,Neil Taylor,DEF,109,0,11,Man Utd,12627,0,42,TRUE,11,0,0,0,570,956,109,0,0
542,2016-17,Nicolás Otamendi,DEF,108,0,12,Middlesbrough,129410,0,59,TRUE,11,0,0,0,5801,2746,108,0,0
544,2016-17,Ola Aina,DEF,104,0,6,Everton,2356,0,47,TRUE,11,0,0,0,31,94,104,0,0
545,2016-17,Oleksandr Zinchenko,DEF,108,0,12,Middlesbrough,1056,0,53,TRUE,11,0,0,0,5,26,108,0,0
550,2016-17,Patrick van Aanholt,DEF,102,4.7,2,Bournemouth,170067,2,50,FALSE,11,26,17,4,931,10480,102,1,90
553,2016-17,Phil Bardsley,DEF,110,1.8,20,West Ham,6914,2,44,FALSE,11,1.6,13.2,3,1598,298,110,1,90
554,2016-17,Phil Jagielka,DEF,104,2.4,4,Chelsea,258938,-1,51,FALSE,11,0.3,24,0,5672,23647,104,5,90
555,2016-17,Phil Jones,DEF,109,2.8,16,Swansea,5906,2,47,FALSE,11,1.1,26.8,0,63,126,109,1,90
559,2016-17,Robert Kenedy Nunes do Nascimento,DEF,107,0,9,Liverpool,1123,0,52,FALSE,11,0,0,0,5,67,107,0,0
562,2016-17,Rob Holding,DEF,101,0,17,Spurs,25470,0,42,TRUE,11,0,0,0,376,1602,101,0,0
566,2016-17,Ryan Bertrand,DEF,105,1.3,7,Hull,37203,0,54,FALSE,11,4.5,5.2,3,2919,1485,105,2,90
570,2016-17,Sam Byram,DEF,110,0,14,Stoke,14223,0,44,TRUE,11,0,0,0,7,1275,110,0,0
572,2016-17,Scott Dann,DEF,103,2.2,3,Burnley,160174,1,54,FALSE,11,0.5,19.2,2,2035,5495,103,3,90
573,2016-17,Seamus Coleman,DEF,104,3.8,4,Chelsea,191480,0,55,FALSE,11,2.9,35,0,6126,9878,104,5,90
577,2016-17,Shkodran Mustafi,DEF,101,2.4,17,Spurs,70829,2,60,TRUE,11,0.4,13.2,10,5392,5188,101,1,90
580,2016-17,Timothy Fosu-Mensah,DEF,109,0,16,Swansea,6476,1,42,FALSE,11,0,0,0,289,280,109,0,1
581,2016-17,Toby Alderweireld,DEF,101,0,1,Arsenal,501719,0,64,FALSE,11,0,0,0,259,65601,101,0,0
585,2016-17,Trent Alexander-Arnold,DEF,107,0,18,Watford,1274,0,44,TRUE,11,0,0,0,28,39,107,0,0
587,2016-17,Tyrone Mings,DEF,102,0,15,Sunderland,1179,0,45,TRUE,11,0,0,0,43,54,102,0,0
588,2016-17,Virgil van Dijk,DEF,105,2.3,7,Hull,379178,1,54,FALSE,11,1.5,8.4,13,21268,8507,105,2,90
590,2016-17,Wes Morgan,DEF,106,0.5,19,West Brom,805585,1,50,TRUE,11,0.3,5,0,22522,23681,106,2,90
594,2016-17,Winston Reid,DEF,110,0,14,Stoke,90838,0,50,TRUE,11,0,0,0,5392,22382,110,0,0
596,2016-17,Aaron Cresswell,DEF,118,1.3,17,Spurs,16187,1,53,FALSE,12,2.8,8.4,2,1671,832,118,3,90
604,2016-17,Ainsley Maitland-Niles,DEF,113,0,11,Man Utd,55,0,45,FALSE,12,0,0,0,15,7,113,0,0
608,2016-17,Alfie Mawson,DEF,112,0,6,Everton,909,0,45,FALSE,12,0,0,0,57,55,112,0,0
610,2016-17,Andrew Robertson,DEF,117,0,15,Sunderland,38992,0,44,FALSE,12,0,0,0,38,3886,117,0,0
614,2016-17,Angelo Ogbonna,DEF,118,2.5,17,Spurs,38042,1,48,FALSE,12,0.4,24.8,0,1340,1210,118,3,90
616,2016-17,Arthur Masuaku,DEF,118,0,17,Spurs,7307,0,48,FALSE,12,0,0,0,14,401,118,0,0
619,2016-17,Ashley Young,DEF,113,0,1,Arsenal,2847,0,52,TRUE,12,0,0,0,155,104,113,0,0
621,2016-17,Benjamin Chilwell,DEF,119,0,18,Watford,5393,0,43,FALSE,12,0,0,0,21,324,119,0,0
622,2016-17,Ben Davies,DEF,118,0,20,West Ham,9163,0,48,TRUE,12,0,0,0,26,1194,118,0,0
624,2016-17,Ben Gibson,DEF,114,3.1,4,Chelsea,272708,2,47,TRUE,12,0.6,30.4,0,69280,7199,114,1,90
625,2016-17,Ben Mee,DEF,120,2.7,19,West Brom,55835,0,45,FALSE,12,1.1,26,0,11547,1995,120,4,90
626,2016-17,Branislav Ivanovic,DEF,114,0,12,Middlesbrough,148977,1,58,FALSE,12,0.1,0,0,432,6398,114,0,1
628,2016-17,Calum Chambers,DEF,114,1.6,4,Chelsea,120881,1,44,TRUE,12,0.5,15.6,0,2929,2356,114,1,90
629,2016-17,Cameron Carter-Vickers,DEF,118,0,20,West Ham,1704,0,44,TRUE,12,0,0,0,46,66,118,0,0
634,2016-17,Christian Fuchs,DEF,119,2.1,18,Watford,358048,0,54,FALSE,12,10.8,9.8,0,15784,13583,119,2,67
635,2016-17,Christian Kabasele,DEF,119,0,8,Leicester,2089,0,48,TRUE,12,0,0,0,28,104,119,0,0
636,2016-17,Chris Smalling,DEF,113,0,1,Arsenal,47627,0,58,TRUE,12,0,0,0,120,3909,113,0,0
639,2016-17,Craig Cathcart,DEF,119,0,8,Leicester,10100,0,44,TRUE,12,0,0,0,17,746,119,0,0
640,2016-17,Craig Dawson,DEF,120,5,3,Burnley,68716,6,48,TRUE,12,25.9,14,10,1570,2164,120,0,90
641,2016-17,Cédric Soares,DEF,115,3.2,9,Liverpool,42720,5,49,TRUE,12,15.1,15.6,1,778,3109,115,0,90
642,2016-17,César Azpilicueta,DEF,114,1.8,12,Middlesbrough,607731,5,61,FALSE,12,4.3,14,0,109041,9227,114,0,90
643,2016-17,Daniel Amartey,DEF,119,3.1,18,Watford,6992,2,45,FALSE,12,12.2,10.8,8,234,619,119,2,90
646,2016-17,Danny Rose,DEF,118,8.6,20,West Ham,244580,0,59,TRUE,12,42.3,19.4,24,16260,5432,118,2,90
651,2016-17,David Luiz Moreira Marinho,DEF,114,3,12,Middlesbrough,89613,5,60,FALSE,12,7,22.4,1,21030,2701,114,0,90
652,2016-17,DeAndre Yedlin,DEF,118,0,20,West Ham,7834,0,44,TRUE,12,0,0,0,7,185,118,0,0
657,2016-17,Eric Bailly,DEF,113,0,1,Arsenal,294596,0,53,TRUE,12,0,0,0,275,31917,113,0,0
658,2016-17,Eric Dier,DEF,118,4.6,20,West Ham,218007,2,51,TRUE,12,1.2,27.4,17,1049,6642,118,2,90
660,2016-17,Erik Pieters,DEF,116,4.1,2,Bournemouth,187138,2,45,TRUE,12,13,24,4,17634,3671,116,1,90
662,2016-17,Federico Fernández,DEF,112,2.9,6,Everton,61535,2,43,FALSE,12,0.3,26.4,2,167,2424,112,1,90
663,2016-17,Fernando Luiz Rosa,DEF,111,2.9,5,Crystal Palace,77958,2,54,FALSE,12,5.5,21.6,2,1633,3489,111,1,90
665,2016-17,Gary Cahill,DEF,114,3,12,Middlesbrough,339506,8,61,FALSE,12,1.3,28.2,0,60055,6330,114,0,90
672,2016-17,Harry Maguire,DEF,117,0,15,Sunderland,1848,0,44,FALSE,12,0,0,0,119,77,117,0,0
676,2016-17,Héctor Bellerín,DEF,113,0,11,Man Utd,860428,0,65,FALSE,12,0,0,0,6905,203058,113,0,0
681,2016-17,Jack Stephens,DEF,115,0,9,Liverpool,15554,0,40,TRUE,12,0,0,0,427,389,115,0,0
687,2016-17,James Tarkowski,DEF,120,0,19,West Brom,87598,0,40,FALSE,12,0,0,0,14729,3371,120,0,0
688,2016-17,James Tomkins,DEF,111,0.6,10,Man City,4560,1,50,TRUE,12,0.1,5.8,0,100,336,111,2,90
692,2016-17,Javier Manquillo,DEF,117,0,7,Hull,1848,0,45,TRUE,12,0,0,0,87,189,117,0,0
697,2016-17,Joel Matip,DEF,115,2.6,13,Southampton,110399,6,54,FALSE,12,3.6,18.8,4,15686,3917,115,0,90
698,2016-17,Joel Ward,DEF,111,1.8,10,Man City,34174,1,49,TRUE,12,0.6,17.2,0,387,1936,111,2,90
701,2016-17,John Stones,DEF,111,0,5,Crystal Palace,1112096,0,50,FALSE,12,0,0,0,35570,22959,111,0,0
703,2016-17,Jonny Evans,DEF,120,1.9,3,Burnley,294757,6,45,TRUE,12,0.9,9.4,9,7830,5829,120,0,90
706,2016-17,Joseph Gomez,DEF,115,0,13,Southampton,1135,0,48,FALSE,12,0,0,0,26,33,115,0,0
712,2016-17,Kevin Long,DEF,120,0,19,West Brom,4996,0,40,FALSE,12,0,0,0,1793,524,120,0,0
713,2016-17,Kieran Gibbs,DEF,113,0,11,Man Utd,22021,0,48,FALSE,12,0,0,0,453,959,113,0,0
714,2016-17,Kieran Trippier,DEF,118,0,20,West Ham,4307,1,48,TRUE,12,0,0,0,203,119,118,0,2
715,2016-17,Kurt Zouma,DEF,114,0,12,Middlesbrough,7969,0,53,FALSE,12,0,0,0,104,222,114,0,0
716,2016-17,Kyle Walker,DEF,118,3.3,20,West Ham,1554019,0,61,TRUE,12,9.3,13.4,10,43563,66978,118,2,88
719,2016-17,Luke Shaw,DEF,113,0,1,Arsenal,491312,0,54,TRUE,12,0,0,0,1649,54798,113,0,0
721,2016-17,Mamadou Sakho,DEF,115,0,13,Southampton,3736,0,47,FALSE,12,0,0,0,40,111,115,0,0
723,2016-17,Marcos Alonso,DEF,114,5.1,12,Middlesbrough,190347,6,61,FALSE,12,9.3,5.4,36,144099,2729,114,0,90
724,2016-17,Marcos Rojo,DEF,113,5.1,1,Arsenal,16644,3,52,TRUE,12,10.2,33,8,1069,570,113,1,90
728,2016-17,Martin Kelly,DEF,111,0.8,10,Man City,32875,1,44,TRUE,12,0.5,5.2,2,433,2299,111,2,85
729,2016-17,Mason Holgate,DEF,112,0,16,Swansea,132962,0,41,TRUE,12,0,0,0,4142,8107,112,0,0
731,2016-17,Matthew Lowton,DEF,120,3.4,19,West Brom,35256,0,45,FALSE,12,16.3,17.8,0,3397,1121,120,4,90
733,2016-17,Matt Targett,DEF,115,0,9,Liverpool,15730,0,43,TRUE,12,0,0,0,29,1202,115,0,0
735,2016-17,Michael Keane,DEF,120,3,19,West Brom,111612,0,49,FALSE,12,0.3,27.8,2,14028,3796,120,4,90
742,2016-17,Nathaniel Clyne,DEF,115,3.8,13,Southampton,411257,9,56,FALSE,12,10.9,21.2,6,11597,13468,115,0,90
743,2016-17,Nathan Aké,DEF,116,10.1,14,Stoke,38468,15,42,FALSE,12,0.1,68,33,448,1300,116,0,90
745,2016-17,Neil Taylor,DEF,112,3.9,6,Everton,12521,2,42,FALSE,12,15.4,23.6,0,629,918,112,1,90
748,2016-17,Nicolás Otamendi,DEF,111,1.9,5,Crystal Palace,126483,1,59,FALSE,12,0.2,16.6,2,1804,6663,111,1,90
750,2016-17,Ola Aina,DEF,114,0,12,Middlesbrough,2328,0,47,FALSE,12,0,0,0,32,91,114,0,0
751,2016-17,Oleksandr Zinchenko,DEF,111,0,5,Crystal Palace,1047,0,53,FALSE,12,0,0,0,3,14,111,0,0
756,2016-17,Patrick van Aanholt,DEF,117,8,7,Hull,168214,10,50,TRUE,12,36.8,37,6,3810,6171,117,0,90
759,2016-17,Phil Bardsley,DEF,116,2.2,2,Bournemouth,10096,1,44,TRUE,12,11.3,7,4,3286,402,116,1,56
760,2016-17,Phil Jagielka,DEF,112,0.6,16,Swansea,257501,1,51,TRUE,12,1.8,2.6,2,11927,15132,112,1,82
761,2016-17,Phil Jones,DEF,113,4.4,1,Arsenal,7926,2,47,TRUE,12,0.3,23.2,20,1808,174,113,1,90
765,2016-17,Robert Kenedy Nunes do Nascimento,DEF,119,0,8,Leicester,1082,0,52,TRUE,12,0,0,0,11,55,119,0,0
768,2016-17,Rob Holding,DEF,113,0,11,Man Utd,24776,0,42,FALSE,12,0,0,0,381,1245,113,0,0
772,2016-17,Ryan Bertrand,DEF,115,2,9,Liverpool,35285,6,54,TRUE,12,1,11.4,8,567,2846,115,0,90
776,2016-17,Sam Byram,DEF,118,0,17,Spurs,13340,0,43,FALSE,12,0,0,0,15,901,118,0,0
778,2016-17,Scott Dann,DEF,111,2.6,10,Man City,154679,1,54,TRUE,12,0.3,19.8,6,832,6687,111,2,90
779,2016-17,Seamus Coleman,DEF,112,8.6,16,Swansea,192825,9,55,TRUE,12,17.1,46.2,23,9582,9678,112,1,90
783,2016-17,Shkodran Mustafi,DEF,113,3,11,Man Utd,73834,2,60,FALSE,12,2.1,27.8,0,5569,5391,113,1,90
786,2016-17,Timothy Fosu-Mensah,DEF,113,0,1,Arsenal,6774,0,42,TRUE,12,0,0,0,426,269,113,0,0
787,2016-17,Toby Alderweireld,DEF,118,0,20,West Ham,455129,0,63,TRUE,12,0,0,0,350,48501,118,0,0
791,2016-17,Trent Alexander-Arnold,DEF,115,0,13,Southampton,1293,0,44,FALSE,12,0,0,0,21,39,115,0,0
793,2016-17,Tyrone Mings,DEF,116,0,14,Stoke,1260,0,45,FALSE,12,0,0,0,52,54,116,0,0
794,2016-17,Virgil van Dijk,DEF,115,2.5,9,Liverpool,376558,7,54,TRUE,12,0.1,25,0,8074,12949,115,0,90
796,2016-17,Wes Morgan,DEF,119,8.4,18,Watford,793483,1,50,FALSE,12,10.4,13.2,60,12264,27295,119,2,90
800,2016-17,Winston Reid,DEF,118,6.1,17,Spurs,87517,5,50,FALSE,12,10,47,4,4124,9039,118,3,90
802,2016-17,Aaron Cresswell,DEF,127,1.8,11,Man Utd,16093,1,53,FALSE,13,1.7,10,6,503,707,127,1,90
810,2016-17,Ainsley Maitland-Niles,DEF,121,0,2,Bournemouth,67,0,45,TRUE,13,0,0,0,8,4,121,0,0
814,2016-17,Alfie Mawson,DEF,129,0,5,Crystal Palace,890,0,45,TRUE,13,0,0,0,20,66,129,0,0
816,2016-17,Andrew Robertson,DEF,124,0,19,West Brom,37880,1,43,TRUE,13,0,0,0,177,1309,124,0,1
820,2016-17,Angelo Ogbonna,DEF,127,2.5,11,Man Utd,37705,2,48,FALSE,13,0.3,24.6,0,313,869,127,1,90
822,2016-17,Arthur Masuaku,DEF,127,0,11,Man Utd,7118,0,47,FALSE,13,0,0,0,7,201,127,0,0
825,2016-17,Ashley Young,DEF,127,0,20,West Ham,2835,0,52,TRUE,13,0,0,0,47,105,127,0,0
827,2016-17,Benjamin Chilwell,DEF,125,0,12,Middlesbrough,5245,0,43,TRUE,13,0,0,0,15,167,125,0,0
828,2016-17,Ben Davies,DEF,123,0,4,Chelsea,8724,0,48,FALSE,13,0,0,0,12,456,123,0,0
830,2016-17,Ben Gibson,DEF,125,1.5,8,Leicester,289982,1,47,FALSE,13,0.3,10.8,4,20788,5403,125,2,90
831,2016-17,Ben Mee,DEF,122,1.9,10,Man City,54876,1,45,TRUE,13,0.2,16.8,2,1583,2752,122,2,90
833,2016-17,Branislav Ivanovic,DEF,123,0,17,Spurs,146227,1,58,TRUE,13,0.1,0,0,213,3224,123,0,10
835,2016-17,Calum Chambers,DEF,125,1.9,8,Leicester,123192,0,44,FALSE,13,0.1,19.2,0,3507,1618,125,2,90
836,2016-17,Cameron Carter-Vickers,DEF,123,0,4,Chelsea,1707,0,44,FALSE,13,0,0,0,20,44,123,0,0
841,2016-17,Christian Fuchs,DEF,125,4.7,12,Middlesbrough,348947,0,54,TRUE,13,25.3,19.6,2,4662,14550,125,2,90
842,2016-17,Christian Kabasele,DEF,130,1.2,14,Stoke,2010,2,48,TRUE,13,0.8,6.8,4,4,84,130,1,70
843,2016-17,Chris Smalling,DEF,127,0,20,West Ham,45712,0,58,TRUE,13,0,0,0,40,2022,127,0,0
846,2016-17,Craig Cathcart,DEF,130,0,14,Stoke,9721,0,43,TRUE,13,0,0,0,13,394,130,0,0
847,2016-17,Craig Dawson,DEF,124,3.9,7,Hull,68710,2,48,FALSE,13,18.6,7.8,13,918,1061,124,1,90
848,2016-17,Cédric Soares,DEF,128,6.8,6,Everton,50732,8,49,TRUE,13,43.9,21.6,2,8115,514,128,0,90
849,2016-17,César Azpilicueta,DEF,123,2.6,17,Spurs,634179,2,61,TRUE,13,1,22.8,2,31149,7912,123,1,90
850,2016-17,Daniel Amartey,DEF,125,3.8,12,Middlesbrough,6811,1,45,TRUE,13,19.9,4,14,125,344,125,2,90
853,2016-17,Danny Rose,DEF,123,0,4,Chelsea,219342,0,59,FALSE,13,0,0,0,987,26869,123,0,0
858,2016-17,David Luiz Moreira Marinho,DEF,123,3,17,Spurs,101092,1,61,TRUE,13,0.3,20.2,9,11246,2203,123,1,90
859,2016-17,DeAndre Yedlin,DEF,123,0,4,Chelsea,7780,0,44,FALSE,13,0,0,0,1,56,123,0,0
864,2016-17,Eric Bailly,DEF,127,0,20,West Ham,282859,0,53,TRUE,13,0,0,0,88,12001,127,0,0
865,2016-17,Eric Dier,DEF,123,3.3,4,Chelsea,214714,2,51,FALSE,13,0.3,10.8,22,748,4237,123,2,90
867,2016-17,Erik Pieters,DEF,130,2.3,18,Watford,185446,6,45,FALSE,13,15.7,6.4,1,2425,4322,130,0,90
869,2016-17,Federico Fernández,DEF,129,2.9,5,Crystal Palace,60796,0,43,TRUE,13,0.6,28.2,0,235,1035,129,4,90
870,2016-17,Fernando Luiz Rosa,DEF,122,10.1,3,Burnley,77766,6,54,FALSE,13,38.2,38,25,1631,2219,122,1,90
872,2016-17,Gary Cahill,DEF,123,1.9,17,Spurs,400104,2,62,TRUE,13,0.4,18.8,0,59143,3648,123,1,90
879,2016-17,Harry Maguire,DEF,124,0,19,West Brom,1794,0,44,TRUE,13,0,0,0,31,100,124,0,0
883,2016-17,Héctor Bellerín,DEF,121,0,2,Bournemouth,747472,0,65,TRUE,13,0,0,0,373,114650,121,0,0
888,2016-17,Jack Stephens,DEF,128,0,6,Everton,15460,0,40,TRUE,13,0,0,0,111,263,128,0,0
894,2016-17,James Tarkowski,DEF,122,6.2,10,Man City,87464,1,40,TRUE,13,30.9,21,10,1929,2485,122,1,48
895,2016-17,James Tomkins,DEF,129,11.1,16,Swansea,4514,6,50,FALSE,13,0.2,58,53,79,173,129,5,90
899,2016-17,Javier Manquillo,DEF,126,0,9,Liverpool,1738,0,45,FALSE,13,0,0,0,23,151,126,0,0
904,2016-17,Joel Matip,DEF,126,5.5,15,Sunderland,129140,6,55,TRUE,13,19.4,16.6,19,17155,1594,126,0,90
905,2016-17,Joel Ward,DEF,129,3,16,Swansea,33608,0,49,FALSE,13,0.8,11.2,18,418,1061,129,5,90
908,2016-17,John Stones,DEF,122,0,3,Burnley,1087144,0,50,FALSE,13,0,0,0,10393,37994,122,0,0
910,2016-17,Jonny Evans,DEF,124,3.6,7,Hull,297713,1,45,FALSE,13,14.8,21.2,0,5697,3181,124,1,90
913,2016-17,Joseph Gomez,DEF,126,0,15,Sunderland,1159,0,48,TRUE,13,0,0,0,12,18,126,0,0
919,2016-17,Kevin Long,DEF,122,0,10,Man City,5257,0,40,TRUE,13,0,0,0,437,383,122,0,0
920,2016-17,Kieran Gibbs,DEF,121,0,2,Bournemouth,21984,0,48,TRUE,13,0,0,0,353,613,121,0,0
921,2016-17,Kieran Trippier,DEF,123,0,4,Chelsea,4327,0,48,FALSE,13,0,0,0,74,80,123,0,0
922,2016-17,Kurt Zouma,DEF,123,0,17,Spurs,7955,0,53,TRUE,13,0,0,0,47,105,123,0,0
923,2016-17,Kyle Walker,DEF,123,5.5,4,Chelsea,1517427,1,61,FALSE,13,12.9,22.8,19,12748,53009,123,2,90
926,2016-17,Luke Shaw,DEF,127,0,20,West Ham,459294,0,54,TRUE,13,0,0,0,957,33487,127,0,0
928,2016-17,Mamadou Sakho,DEF,126,0,15,Sunderland,3900,0,47,TRUE,13,0,0,0,87,53,126,0,0
930,2016-17,Marcos Alonso,DEF,123,5.4,17,Spurs,228943,2,61,TRUE,13,27.2,20.4,6,39597,4245,123,1,90
931,2016-17,Marcos Rojo,DEF,127,2.7,20,West Ham,18174,2,52,TRUE,13,1.6,25.2,0,1416,382,127,1,90
935,2016-17,Martin Kelly,DEF,129,3.1,16,Swansea,32154,0,44,FALSE,13,14.3,16.6,0,473,1274,129,3,72
936,2016-17,Mason Holgate,DEF,128,0,13,Southampton,129481,0,41,FALSE,13,0,0,0,2239,5948,128,0,0
938,2016-17,Matthew Lowton,DEF,122,4.9,10,Man City,34408,0,45,TRUE,13,28.2,20.6,0,541,1497,122,2,90
940,2016-17,Matt Targett,DEF,128,0,6,Everton,15056,0,43,TRUE,13,0,0,0,14,692,128,0,0
942,2016-17,Michael Keane,DEF,122,11.6,10,Man City,109358,1,49,TRUE,13,0.7,18.2,97,2362,5288,122,2,90
949,2016-17,Nathaniel Clyne,DEF,126,4.2,15,Sunderland,442848,7,56,TRUE,13,25.3,10.6,6,32054,3402,126,0,90
950,2016-17,Nathan Aké,DEF,121,6,1,Arsenal,61325,1,42,FALSE,13,13.9,38.2,8,21599,1112,121,3,90
952,2016-17,Neil Taylor,DEF,129,4.5,5,Crystal Palace,12966,3,42,TRUE,13,11.6,29,4,821,474,129,4,90
955,2016-17,Nicolás Otamendi,DEF,122,7.3,3,Burnley,126359,6,59,FALSE,13,10.8,60.2,2,1635,2676,122,1,90
957,2016-17,Ola Aina,DEF,123,0,17,Spurs,2294,0,46,TRUE,13,0,0,0,19,63,123,0,0
958,2016-17,Oleksandr Zinchenko,DEF,122,0,3,Burnley,1043,0,53,FALSE,13,0,0,0,3,8,122,0,0
963,2016-17,Patrick van Aanholt,DEF,126,3.3,9,Liverpool,172064,1,50,FALSE,13,11.4,13,9,5862,2671,126,2,90
966,2016-17,Phil Bardsley,DEF,130,0,18,Watford,8235,0,44,FALSE,13,0,0,0,67,1950,130,0,0
967,2016-17,Phil Jagielka,DEF,128,1.5,13,Southampton,243130,2,51,FALSE,13,0.5,14.4,0,1019,15787,128,1,90
968,2016-17,Phil Jones,DEF,127,4.4,20,West Ham,13600,2,47,TRUE,13,12.2,30,2,5652,246,127,1,90
972,2016-17,Robert Kenedy Nunes do Nascimento,DEF,130,0,14,Stoke,1063,0,52,TRUE,13,0,0,0,4,25,130,0,0
975,2016-17,Rob Holding,DEF,121,0,2,Bournemouth,24399,0,41,TRUE,13,0,0,0,378,870,121,0,0
979,2016-17,Ryan Bertrand,DEF,128,3.2,6,Everton,37586,6,54,TRUE,13,8.5,15.6,8,2449,472,128,0,90
983,2016-17,Sam Byram,DEF,127,0,11,Man Utd,12822,0,43,FALSE,13,0,0,0,5,526,127,0,0
985,2016-17,Scott Dann,DEF,129,7,16,Swansea,151703,3,54,FALSE,13,20.4,25.4,24,788,3942,129,5,90
986,2016-17,Seamus Coleman,DEF,128,6.3,13,Southampton,207091,2,55,FALSE,13,27.2,15.6,20,15663,4210,128,1,90
990,2016-17,Shkodran Mustafi,DEF,121,2.4,2,Bournemouth,80428,1,60,TRUE,13,0.8,19.6,4,7422,2350,121,1,90
993,2016-17,Timothy Fosu-Mensah,DEF,127,0,20,West Ham,6701,0,42,TRUE,13,0,0,0,65,195,127,0,0
994,2016-17,Toby Alderweireld,DEF,123,0,4,Chelsea,433172,0,63,FALSE,13,0,0,0,172,22735,123,0,0
998,2016-17,Trent Alexander-Arnold,DEF,126,0,15,Sunderland,1289,0,44,TRUE,13,0,0,0,20,37,126,0,0
1000,2016-17,Tyrone Mings,DEF,121,0,1,Arsenal,1352,0,45,FALSE,13,0,0,0,33,37,121,0,0
1001,2016-17,Virgil van Dijk,DEF,128,6.4,6,Everton,394793,7,55,TRUE,13,21.4,18.8,24,19190,3125,128,0,90
1003,2016-17,Wes Morgan,DEF,125,1,12,Middlesbrough,775184,4,50,TRUE,13,0.1,10.2,0,4599,23838,125,2,90
1007,2016-17,Winston Reid,DEF,127,0,11,Man Utd,82067,0,50,FALSE,13,0,0,0,906,6625,127,0,0
1009,2016-17,Aaron Cresswell,DEF,140,0,1,Arsenal,14484,0,53,TRUE,14,0,0,0,346,2053,140,0,0
1017,2016-17,Ainsley Maitland-Niles,DEF,140,0,20,West Ham,78,0,45,FALSE,14,0,0,0,9,9,140,0,0
1021,2016-17,Alfie Mawson,DEF,138,0,17,Spurs,819,0,45,FALSE,14,0,0,0,8,90,138,0,0
1023,2016-17,Andrew Robertson,DEF,135,1.6,12,Middlesbrough,37769,2,43,FALSE,14,1.4,15,0,341,507,135,1,90
1027,2016-17,Angelo Ogbonna,DEF,140,2.5,1,Arsenal,37829,0,48,TRUE,14,11.2,14.2,0,555,707,140,5,90
1029,2016-17,Arthur Masuaku,DEF,140,2.9,1,Arsenal,7045,0,47,TRUE,14,7.3,22,0,29,112,140,5,90
1032,2016-17,Ashley Young,DEF,133,0,6,Everton,2835,0,52,FALSE,14,0,0,0,36,86,133,0,0
1034,2016-17,Benjamin Chilwell,DEF,137,0,15,Sunderland,5153,0,43,FALSE,14,0,0,0,22,120,137,0,0
1035,2016-17,Ben Davies,DEF,138,0,16,Swansea,8343,0,47,TRUE,14,0,0,0,13,405,138,0,0
1037,2016-17,Ben Gibson,DEF,135,3.6,7,Hull,315656,8,48,TRUE,14,11.8,21.8,2,30163,6632,135,0,90
1038,2016-17,Ben Mee,DEF,136,5.7,14,Stoke,55665,1,45,FALSE,14,0.8,35.6,21,2393,1822,136,2,90
1040,2016-17,Branislav Ivanovic,DEF,134,0,10,Man City,143940,0,58,FALSE,14,0,0,0,215,2811,134,0,0
1042,2016-17,Calum Chambers,DEF,135,2.5,7,Hull,125473,7,44,TRUE,14,1.3,21.4,2,4039,2179,135,0,90
1043,2016-17,Cameron Carter-Vickers,DEF,138,0,16,Swansea,1709,0,43,TRUE,14,0,0,0,24,47,138,0,0
1048,2016-17,Christian Fuchs,DEF,137,5.3,15,Sunderland,327816,0,54,FALSE,14,32.3,20.2,0,1168,22730,137,2,90
1049,2016-17,Christian Kabasele,DEF,139,9.9,19,West Brom,2021,8,48,FALSE,14,10.2,51.4,37,29,39,139,3,90
1050,2016-17,Chris Smalling,DEF,133,0,6,Everton,44237,0,58,FALSE,14,0,0,0,47,1599,133,0,0
1053,2016-17,Craig Cathcart,DEF,139,0,19,West Brom,9364,0,43,FALSE,14,0,0,0,25,382,139,0,0
1054,2016-17,Craig Dawson,DEF,139,2.5,18,Watford,68621,2,48,TRUE,14,0.9,15.4,9,1206,1481,139,1,90
1055,2016-17,Cédric Soares,DEF,132,6.8,5,Crystal Palace,86570,1,49,FALSE,14,38.8,26.6,3,35614,830,132,3,90
1056,2016-17,César Azpilicueta,DEF,134,1.8,10,Man City,638700,2,62,FALSE,14,1.8,15.8,0,14301,12546,134,1,90
1057,2016-17,Daniel Amartey,DEF,137,3.8,15,Sunderland,6713,2,45,FALSE,14,23.5,14.2,0,174,308,137,2,90
1060,2016-17,Danny Rose,DEF,138,2.1,16,Swansea,222421,6,59,TRUE,14,3,15.4,3,6699,4791,138,0,90
1065,2016-17,David Luiz Moreira Marinho,DEF,134,1.7,10,Man City,104731,2,61,FALSE,14,0.3,14.8,2,5461,4234,134,1,90
1066,2016-17,DeAndre Yedlin,DEF,138,0,16,Swansea,7703,0,44,TRUE,14,0,0,0,3,83,138,0,0
1071,2016-17,Eric Bailly,DEF,133,0,6,Everton,273524,0,53,FALSE,14,0,0,0,146,9653,133,0,0
1072,2016-17,Eric Dier,DEF,138,5.7,16,Swansea,212290,3,51,TRUE,14,21.2,33.8,2,1116,3763,138,0,90
1074,2016-17,Erik Pieters,DEF,136,1.7,3,Burnley,197301,6,45,TRUE,14,4.3,12.4,0,13496,2276,136,0,90
1076,2016-17,Federico Fernández,DEF,138,0,17,Spurs,59738,0,43,FALSE,14,0,0,0,177,1300,138,0,0
1077,2016-17,Fernando Luiz Rosa,DEF,134,2.1,4,Chelsea,81115,-1,54,TRUE,14,16,3.2,2,4262,1605,134,3,90
